# t[days] Lbol[erg/s]
0.51724 9.46605e+40
1.03448 2.56787e+41
1.55172 2.56787e+41
2.06897 1.89654e+41
2.58621 1.62995e+41
3.10345 1.44407e+41
3.62069 1.27987e+41
4.13793 1.11541e+41
4.65517 1.02403e+41
5.17241 1.02339e+41
5.68966 9.29350e+40
6.20690 8.02447e+40
6.72414 7.27518e+40
7.24138 6.53512e+40
7.75862 6.00148e+40
8.27586 5.15316e+40
8.79310 4.74371e+40
9.31034 4.48157e+40
9.82759 3.96257e+40
10.34483 3.50368e+40
10.86207 3.09793e+40
11.37931 2.73917e+40
11.89655 2.42196e+40
12.41379 2.14148e+40
12.93103 1.89348e+40
13.44828 1.67420e+40
13.96552 1.48032e+40
14.48276 1.30889e+40
15.00000 1.15731e+40
