# t[days] Lbol[erg/s]
0.51724 1.20071e+41
1.03448 2.43253e+41
1.55172 2.43253e+41
2.06897 2.40416e+41
2.58621 2.38154e+41
3.10345 2.10263e+41
3.62069 2.02431e+41
4.13793 1.87142e+41
4.65517 1.55599e+41
5.17241 1.31323e+41
5.68966 1.22516e+41
6.20690 1.04896e+41
6.72414 8.88988e+40
7.24138 7.31979e+40
7.75862 6.35766e+40
8.27586 5.63157e+40
8.79310 4.70851e+40
9.31034 4.06921e+40
9.82759 3.77177e+40
10.34483 3.49607e+40
10.86207 3.24052e+40
11.37931 3.00365e+40
11.89655 2.78409e+40
12.41379 2.58059e+40
12.93103 2.39196e+40
13.44828 2.21711e+40
13.96552 2.05505e+40
14.48276 1.90483e+40
15.00000 1.76560e+40
