# t[days] u g r i z y J H K
0.51724 -11.151 -12.601 -13.411 -13.610 -13.763 -13.568 -13.045 -12.801 -12.031 
1.03448 -11.151 -12.601 -13.411 -13.610 -13.763 -13.568 -13.045 -12.953 -12.862 
1.55172 -9.592 -11.842 -12.874 -13.259 -13.395 -13.128 -13.041 -12.953 -12.862 
2.06897 -8.160 -10.728 -11.692 -12.202 -12.400 -12.152 -12.332 -12.369 -12.455 
2.58621 -7.359 -9.941 -10.979 -11.198 -11.213 -11.246 -11.668 -11.969 -12.020 
3.10345 -6.728 -9.334 -10.237 -10.499 -10.528 -10.469 -10.895 -11.560 -11.693 
3.62069 -5.533 -8.690 -9.753 -9.928 -9.811 -9.923 -10.455 -11.121 -11.392 
4.13793 -4.519 -7.811 -9.118 -9.447 -9.394 -9.270 -9.916 -10.775 -11.347 
4.65517 -3.481 -7.042 -8.501 -8.984 -8.883 -8.590 -9.399 -10.457 -11.063 
5.17241 -1.593 -6.058 -7.565 -8.345 -8.217 -8.239 -8.947 -10.135 -10.843 
5.68966 -0.333 -4.641 -6.704 -7.537 -7.796 -7.789 -8.669 -9.812 -10.381 
6.20690 3.068 -3.798 -6.169 -6.565 -6.807 -7.009 -8.041 -9.302 -10.279 
6.72414 4.788 -2.667 -4.864 -5.941 -6.395 -6.531 -7.808 -9.200 -9.934 
7.24138 6.508 -2.357 -3.267 -5.084 -5.884 -6.252 -7.272 -8.611 -9.919 
7.75862 8.228 -1.685 -1.898 -4.445 -4.374 -5.032 -6.913 -8.317 -9.590 
8.27586 9.948 -1.268 -1.717 -3.710 -4.087 -4.789 -6.341 -8.213 -9.256 
8.79310 11.668 -0.421 -0.617 -3.016 -3.828 -3.518 -5.836 -7.731 -8.910 
9.31034 13.388 0.427 0.517 -3.016 -2.580 -2.773 -5.446 -7.313 -8.691 
9.82759 15.108 1.046 1.593 -2.321 -2.375 -1.802 -5.213 -7.057 -8.347 
10.34483 16.828 1.664 2.669 -1.627 -2.023 2.054 -4.454 -6.609 -8.251 
10.86207 18.548 2.283 3.745 -0.933 -1.989 3.422 -4.191 -6.058 -7.527 
11.37931 20.268 2.902 4.821 -0.239 -1.453 4.791 -2.610 -5.767 -7.481 
11.89655 21.988 3.521 5.898 0.455 -0.928 6.159 -2.252 -5.544 -7.208 
12.41379 23.708 4.139 6.974 1.149 -0.413 7.528 -2.252 -5.124 -7.187 
12.93103 25.428 4.758 8.050 1.843 0.091 8.896 -2.003 -4.697 -6.617 
13.44828 27.148 5.377 9.126 2.537 0.514 10.265 -2.003 -4.518 -6.588 
13.96552 28.869 5.995 10.202 3.231 0.936 11.633 -2.352 -4.451 -5.999 
14.48276 30.589 6.614 11.279 3.926 1.359 13.002 -2.352 -3.894 -5.678 
15.00000 30.589 6.614 11.279 3.926 1.359 13.002 -1.970 -3.806 -5.522 
