# t[days] Lbol[erg/s]
0.51724 5.70681e+40
1.03448 1.63733e+41
1.55172 1.63733e+41
2.06897 1.47114e+41
2.58621 1.44209e+41
3.10345 1.35394e+41
3.62069 1.29498e+41
4.13793 1.26164e+41
4.65517 1.18140e+41
5.17241 9.63905e+40
5.68966 9.26638e+40
6.20690 7.89570e+40
6.72414 6.67475e+40
7.24138 5.88528e+40
7.75862 5.42631e+40
8.27586 4.73274e+40
8.79310 3.97004e+40
9.31034 3.40559e+40
9.82759 2.93594e+40
10.34483 2.53106e+40
10.86207 2.18202e+40
11.37931 1.88111e+40
11.89655 1.62169e+40
12.41379 1.39806e+40
12.93103 1.20526e+40
13.44828 1.03905e+40
13.96552 8.95758e+39
14.48276 7.72229e+39
15.00000 6.65735e+39
