# t[days] Lbol[erg/s]
0.51724 7.04815e+40
1.03448 2.45871e+41
1.55172 2.45871e+41
2.06897 2.09205e+41
2.58621 1.82501e+41
3.10345 1.39480e+41
3.62069 1.39413e+41
4.13793 1.32330e+41
4.65517 1.28506e+41
5.17241 1.15901e+41
5.68966 9.66044e+40
6.20690 8.57458e+40
6.72414 7.58070e+40
7.24138 6.76787e+40
7.75862 5.62028e+40
8.27586 5.10538e+40
8.79310 4.73096e+40
9.31034 4.27034e+40
9.82759 3.76543e+40
10.34483 3.32021e+40
10.86207 2.92764e+40
11.37931 2.58149e+40
11.89655 2.27626e+40
12.41379 2.00712e+40
12.93103 1.76981e+40
13.44828 1.56055e+40
13.96552 1.37604e+40
14.48276 1.21334e+40
15.00000 1.06988e+40
