# t[days] Lbol[erg/s]
0.51724 1.04901e+41
1.03448 4.09568e+41
1.55172 6.15786e+41
2.06897 6.59129e+41
2.58621 6.59129e+41
3.10345 5.56886e+41
3.62069 4.54135e+41
4.13793 3.59845e+41
4.65517 2.65496e+41
5.17241 2.08648e+41
5.68966 1.67412e+41
6.20690 1.28304e+41
6.72414 1.07672e+41
7.24138 8.31208e+40
7.75862 6.96396e+40
8.27586 5.91515e+40
8.79310 4.77014e+40
9.31034 4.26740e+40
9.82759 3.68158e+40
10.34483 3.17618e+40
10.86207 2.74016e+40
11.37931 2.36400e+40
11.89655 2.03947e+40
12.41379 1.75950e+40
12.93103 1.51796e+40
13.44828 1.30958e+40
13.96552 1.12980e+40
14.48276 9.74704e+39
15.00000 8.40899e+39
