# t[days] u g r i z y J H K
0.51724 -13.993 -14.020 -14.334 -14.078 -13.982 -14.180 -12.647 -13.928 -11.639 
1.03448 -14.281 -15.514 -15.937 -16.063 -15.788 -15.608 -15.356 -15.075 -14.388 
1.55172 -14.281 -15.556 -16.460 -16.832 -16.822 -16.596 -16.290 -16.030 -15.479 
2.06897 -13.844 -15.556 -16.480 -16.934 -16.892 -16.624 -16.306 -16.081 -15.883 
2.58621 -13.482 -15.418 -16.480 -16.934 -16.892 -16.624 -16.396 -16.162 -16.052 
3.10345 -12.975 -15.063 -16.333 -16.657 -16.564 -16.559 -16.396 -16.200 -16.074 
3.62069 -12.200 -14.731 -15.847 -16.387 -16.314 -16.223 -16.093 -16.200 -16.074 
4.13793 -11.169 -14.139 -15.469 -15.853 -15.915 -15.792 -15.979 -15.972 -15.755 
4.65517 -10.356 -13.512 -14.992 -15.460 -15.473 -15.465 -15.672 -15.875 -15.686 
5.17241 -9.642 -13.038 -14.444 -14.904 -15.008 -15.128 -15.425 -15.548 -15.571 
5.68966 -9.145 -12.296 -13.880 -14.416 -14.654 -14.708 -15.176 -15.383 -15.467 
6.20690 -8.205 -11.926 -13.410 -13.904 -14.261 -14.514 -14.980 -15.105 -15.362 
6.72414 -7.866 -11.327 -12.921 -13.527 -14.008 -14.074 -14.639 -14.958 -15.117 
7.24138 -6.926 -10.883 -12.574 -13.212 -13.393 -13.738 -14.318 -14.748 -14.899 
7.75862 -6.429 -10.416 -12.075 -12.844 -13.099 -13.352 -14.106 -14.610 -14.800 
8.27586 -5.831 -10.062 -11.856 -12.530 -12.794 -13.100 -13.803 -14.460 -14.603 
8.79310 -5.678 -9.452 -11.509 -12.227 -12.429 -12.904 -13.573 -14.279 -14.521 
9.31034 -3.661 -9.396 -11.105 -11.880 -12.127 -12.546 -13.333 -14.145 -14.514 
9.82759 -2.922 -8.678 -10.778 -11.488 -11.896 -12.233 -13.032 -13.787 -14.159 
10.34483 -2.428 -8.328 -10.284 -11.264 -11.477 -12.028 -12.909 -13.720 -14.099 
10.86207 -1.941 -7.757 -9.935 -10.880 -11.425 -11.516 -12.668 -13.596 -14.071 
11.37931 1.535 -7.343 -9.749 -10.649 -10.945 -11.234 -12.422 -13.352 -13.898 
11.89655 3.008 -7.135 -9.356 -10.280 -10.788 -10.932 -12.270 -13.218 -13.840 
12.41379 4.481 -6.773 -8.946 -9.831 -10.424 -10.886 -12.027 -13.138 -13.738 
12.93103 5.954 -5.263 -8.756 -9.757 -10.369 -10.586 -11.725 -12.836 -13.470 
13.44828 7.427 -4.680 -8.070 -9.253 -10.168 -10.162 -11.518 -12.730 -13.431 
13.96552 8.900 -4.663 -7.748 -9.018 -9.458 -10.067 -11.367 -12.526 -13.401 
14.48276 10.374 -3.795 -7.086 -8.557 -9.305 -9.831 -11.021 -12.454 -13.125 
15.00000 10.374 -3.401 -6.971 -8.116 -8.814 -9.656 -10.791 -12.162 -12.949 
