# t[days] u g r i z y J H K
0.51724 -14.090 -14.728 -15.128 -15.563 -15.445 -15.279 -15.121 -13.881 -14.498 
1.03448 -14.090 -15.694 -16.492 -16.696 -16.755 -16.776 -16.408 -15.811 -15.457 
1.55172 -14.049 -15.694 -16.492 -16.770 -16.755 -16.776 -16.655 -16.435 -16.164 
2.06897 -13.567 -15.120 -16.280 -16.770 -16.754 -16.760 -16.655 -16.435 -16.164 
2.58621 -12.852 -14.765 -15.849 -16.306 -16.475 -16.400 -16.350 -16.400 -16.129 
3.10345 -11.809 -14.215 -15.357 -15.846 -15.942 -15.962 -16.112 -16.211 -16.076 
3.62069 -11.143 -13.676 -14.810 -15.293 -15.428 -15.461 -15.688 -15.881 -15.807 
4.13793 -10.518 -13.089 -14.339 -14.774 -14.944 -14.923 -15.185 -15.544 -15.625 
4.65517 -9.879 -12.600 -13.907 -14.267 -14.255 -14.317 -14.834 -15.230 -15.345 
5.17241 -9.216 -12.095 -13.402 -13.856 -13.796 -13.933 -14.433 -14.839 -15.167 
5.68966 -8.546 -11.653 -13.121 -13.524 -13.388 -13.483 -13.978 -14.659 -14.790 
6.20690 -8.010 -11.318 -12.689 -13.018 -13.097 -12.997 -13.661 -14.296 -14.611 
6.72414 -7.368 -10.898 -12.397 -12.684 -12.803 -12.779 -13.367 -14.091 -14.370 
7.24138 -6.874 -10.475 -11.963 -12.469 -12.386 -12.461 -12.989 -13.709 -14.128 
7.75862 -5.710 -10.093 -11.777 -12.191 -12.163 -11.935 -12.678 -13.572 -13.965 
8.27586 -5.555 -9.877 -11.436 -11.993 -11.864 -11.712 -12.426 -13.216 -13.837 
8.79310 -4.492 -9.289 -11.172 -11.744 -11.743 -11.445 -12.220 -13.125 -13.575 
9.31034 -3.878 -8.780 -10.808 -11.341 -11.395 -11.304 -11.912 -12.837 -13.562 
9.82759 -3.032 -8.691 -10.547 -11.244 -11.090 -11.128 -11.900 -12.664 -13.403 
10.34483 -2.992 -8.202 -10.226 -10.737 -10.957 -11.039 -11.569 -12.539 -13.238 
10.86207 -2.990 -7.451 -9.713 -10.560 -10.711 -10.625 -11.297 -12.252 -13.049 
11.37931 -2.990 -6.821 -9.365 -10.160 -10.313 -10.108 -10.998 -12.139 -12.928 
11.89655 0.447 -6.653 -9.142 -10.008 -10.021 -10.082 -10.804 -11.907 -12.769 
12.41379 1.143 -6.062 -8.502 -9.401 -9.724 -9.874 -10.671 -11.785 -12.659 
12.93103 1.839 -5.947 -8.314 -9.378 -9.446 -9.631 -10.270 -11.563 -12.569 
13.44828 2.534 -5.295 -7.728 -9.055 -9.264 -9.284 -10.180 -11.518 -12.327 
13.96552 3.230 -5.295 -7.536 -8.635 -8.669 -9.127 -10.083 -11.369 -12.269 
14.48276 3.926 -4.539 -7.286 -8.375 -8.513 -9.094 -9.794 -11.088 -12.066 
15.00000 3.926 -3.683 -6.772 -8.074 -8.477 -8.272 -9.412 -10.618 -11.632 
