# t[days] Lbol[erg/s]
0.51724 5.55938e+40
1.03448 1.88986e+41
1.55172 2.27738e+41
2.06897 2.27738e+41
2.58621 1.81976e+41
3.10345 1.58565e+41
3.62069 1.24065e+41
4.13793 9.62798e+40
4.65517 8.96975e+40
5.17241 6.67152e+40
5.68966 5.34253e+40
6.20690 4.62212e+40
6.72414 3.80996e+40
7.24138 3.44281e+40
7.75862 2.74129e+40
8.27586 2.30888e+40
8.79310 2.22876e+40
9.31034 1.83278e+40
9.82759 1.65451e+40
10.34483 1.49358e+40
10.86207 1.34830e+40
11.37931 1.21716e+40
11.89655 1.09877e+40
12.41379 9.91891e+39
12.93103 8.95412e+39
13.44828 8.08318e+39
13.96552 7.29694e+39
14.48276 6.58719e+39
15.00000 5.94646e+39
