# t[days] Lbol[erg/s]
0.51724 2.54605e+40
1.03448 2.74163e+41
1.55172 5.15325e+41
2.06897 5.73280e+41
2.58621 6.13689e+41
3.10345 6.22594e+41
3.62069 6.22594e+41
4.13793 6.19952e+41
4.65517 5.78164e+41
5.17241 4.96442e+41
5.68966 4.24465e+41
6.20690 3.68605e+41
6.72414 2.94598e+41
7.24138 2.51842e+41
7.75862 2.02611e+41
8.27586 1.81653e+41
8.79310 1.56858e+41
9.31034 1.32114e+41
9.82759 1.14716e+41
10.34483 9.96091e+40
10.86207 8.64917e+40
11.37931 7.51017e+40
11.89655 6.52117e+40
12.41379 5.66240e+40
12.93103 4.91673e+40
13.44828 4.26925e+40
13.96552 3.70704e+40
14.48276 3.21886e+40
15.00000 2.79498e+40
