# t[days] Lbol[erg/s]
0.51724 9.72903e+40
1.03448 2.32922e+41
1.55172 2.32922e+41
2.06897 1.98484e+41
2.58621 1.72328e+41
3.10345 1.43265e+41
3.62069 1.22891e+41
4.13793 1.06540e+41
4.65517 9.46821e+40
5.17241 7.95145e+40
5.68966 6.98834e+40
6.20690 5.49255e+40
6.72414 4.88409e+40
7.24138 4.24715e+40
7.75862 3.66173e+40
8.27586 3.06409e+40
8.79310 2.72594e+40
9.31034 2.38611e+40
9.82759 2.13665e+40
10.34483 1.91327e+40
10.86207 1.71325e+40
11.37931 1.53413e+40
11.89655 1.37375e+40
12.41379 1.23013e+40
12.93103 1.10152e+40
13.44828 9.86362e+39
13.96552 8.83241e+39
14.48276 7.90902e+39
15.00000 7.08216e+39
