# t[days] u g r i z y J H K
0.51724 -13.483 -13.900 -13.403 -13.649 -10.890 -13.980 -10.678 -2.199 -14.136 
1.03448 -13.781 -14.233 -15.286 -15.288 -15.062 -14.843 -14.041 -11.820 -14.136 
1.55172 -13.781 -15.093 -15.861 -16.204 -15.668 -15.538 -15.421 -14.661 -14.136 
2.06897 -13.592 -15.093 -15.861 -16.307 -16.412 -16.134 -15.532 -15.079 -15.312 
2.58621 -12.903 -14.745 -15.786 -16.307 -16.412 -16.134 -15.532 -15.177 -15.312 
3.10345 -12.525 -14.281 -15.598 -16.228 -16.269 -15.930 -15.508 -15.177 -15.029 
3.62069 -11.952 -14.182 -15.382 -16.058 -16.015 -15.517 -15.138 -14.825 -14.973 
4.13793 -11.565 -13.835 -15.148 -15.849 -15.783 -15.494 -15.003 -14.771 -14.671 
4.65517 -10.980 -13.624 -14.944 -15.536 -15.560 -15.002 -14.484 -14.587 -14.407 
5.17241 -10.349 -13.186 -14.597 -15.252 -15.230 -14.871 -14.247 -14.084 -14.289 
5.68966 -9.730 -12.895 -14.329 -14.997 -14.959 -14.547 -14.179 -14.064 -13.888 
6.20690 -9.104 -12.498 -14.088 -14.680 -14.533 -14.274 -13.692 -13.767 -13.679 
6.72414 -8.571 -12.198 -13.807 -14.467 -14.342 -13.817 -13.641 -13.644 -13.468 
7.24138 -8.196 -11.789 -13.530 -14.144 -14.084 -13.569 -13.496 -13.470 -13.286 
7.75862 -8.014 -11.538 -13.294 -13.869 -13.801 -13.246 -13.221 -13.293 -13.286 
8.27586 -7.305 -11.123 -12.981 -13.633 -13.595 -13.117 -13.090 -13.275 -13.286 
8.79310 -6.571 -10.922 -12.725 -13.467 -13.384 -13.072 -12.952 -13.046 -13.244 
9.31034 -5.688 -10.663 -12.508 -13.200 -13.129 -12.666 -12.934 -13.040 -13.144 
9.82759 -5.662 -10.185 -12.271 -13.035 -12.996 -12.624 -12.669 -12.969 -13.121 
10.34483 -4.979 -10.002 -12.134 -12.839 -12.738 -12.546 -12.596 -12.896 -13.119 
10.86207 -4.522 -9.730 -11.824 -12.600 -12.579 -12.395 -12.544 -12.896 -13.108 
11.37931 -3.955 -9.453 -11.552 -12.409 -12.483 -12.208 -12.461 -12.834 -12.957 
11.89655 -3.645 -8.941 -11.254 -12.177 -12.373 -11.951 -12.250 -12.767 -12.922 
12.41379 -3.442 -8.803 -11.122 -12.058 -11.995 -11.873 -12.192 -12.679 -12.922 
12.93103 -2.572 -8.415 -10.835 -11.762 -11.912 -11.846 -12.068 -12.675 -12.922 
13.44828 -2.320 -8.097 -10.534 -11.610 -11.701 -11.547 -12.023 -12.614 -12.766 
13.96552 -2.075 -7.831 -10.288 -11.471 -11.521 -11.415 -11.888 -12.517 -12.704 
14.48276 0.184 -7.500 -10.096 -11.007 -11.239 -11.095 -11.780 -12.373 -12.668 
15.00000 0.184 -6.896 -9.466 -10.758 -11.067 -10.835 -11.455 -12.095 -12.521 
