# t[days] Lbol[erg/s]
0.51724 1.41045e+41
1.03448 2.77898e+41
1.55172 2.77898e+41
2.06897 2.48319e+41
2.58621 2.17387e+41
3.10345 2.06784e+41
3.62069 1.69374e+41
4.13793 1.53693e+41
4.65517 1.36000e+41
5.17241 1.18829e+41
5.68966 1.02883e+41
6.20690 9.33004e+40
6.72414 7.53825e+40
7.24138 6.77369e+40
7.75862 5.77418e+40
8.27586 5.00732e+40
8.79310 4.39361e+40
9.31034 3.73377e+40
9.82759 3.39915e+40
10.34483 3.09452e+40
10.86207 2.81718e+40
11.37931 2.56470e+40
11.89655 2.33485e+40
12.41379 2.12560e+40
12.93103 1.93510e+40
13.44828 1.76168e+40
13.96552 1.60380e+40
14.48276 1.46006e+40
15.00000 1.32921e+40
