# t[days] Lbol[erg/s]
0.51724 7.13089e+40
1.03448 2.49627e+41
1.55172 2.49627e+41
2.06897 2.04958e+41
2.58621 1.75973e+41
3.10345 1.36691e+41
3.62069 1.33883e+41
4.13793 1.22200e+41
4.65517 1.20061e+41
5.17241 1.07999e+41
5.68966 9.04686e+40
6.20690 7.87729e+40
6.72414 7.03093e+40
7.24138 6.21174e+40
7.75862 5.30331e+40
8.27586 4.71241e+40
8.79310 4.43161e+40
9.31034 3.88140e+40
9.82759 3.57838e+40
10.34483 3.29902e+40
10.86207 3.04146e+40
11.37931 2.80402e+40
11.89655 2.58511e+40
12.41379 2.38329e+40
12.93103 2.19723e+40
13.44828 2.02569e+40
13.96552 1.86754e+40
14.48276 1.72174e+40
15.00000 1.58733e+40
