# t[days] Lbol[erg/s]
0.51724 3.87332e+40
1.03448 2.42219e+41
1.55172 3.94315e+41
2.06897 4.09275e+41
2.58621 4.14922e+41
3.10345 4.14922e+41
3.62069 3.98537e+41
4.13793 3.70897e+41
4.65517 3.21009e+41
5.17241 2.75640e+41
5.68966 2.22878e+41
6.20690 1.99552e+41
6.72414 1.67095e+41
7.24138 1.32070e+41
7.75862 1.10092e+41
8.27586 9.49110e+40
8.79310 8.06617e+40
9.31034 6.89166e+40
9.82759 5.85420e+40
10.34483 4.97291e+40
10.86207 4.22429e+40
11.37931 3.58837e+40
11.89655 3.04818e+40
12.41379 2.58931e+40
12.93103 2.19952e+40
13.44828 1.86841e+40
13.96552 1.58714e+40
14.48276 1.34821e+40
15.00000 1.14525e+40
