# t[days] Lbol[erg/s]
0.51724 6.05809e+40
1.03448 1.66972e+41
1.55172 1.66972e+41
2.06897 1.32786e+41
2.58621 1.24960e+41
3.10345 1.18343e+41
3.62069 1.16545e+41
4.13793 9.92692e+40
4.65517 8.73957e+40
5.17241 7.72476e+40
5.68966 6.84197e+40
6.20690 6.26862e+40
6.72414 5.23105e+40
7.24138 4.44661e+40
7.75862 3.99060e+40
8.27586 3.59838e+40
8.79310 3.11213e+40
9.31034 2.61493e+40
9.82759 2.31944e+40
10.34483 2.05735e+40
10.86207 1.82487e+40
11.37931 1.61866e+40
11.89655 1.43576e+40
12.41379 1.27352e+40
12.93103 1.12961e+40
13.44828 1.00197e+40
13.96552 8.88746e+39
14.48276 7.88319e+39
15.00000 6.99240e+39
