# t[days] Lbol[erg/s]
0.51724 1.59721e+41
1.03448 3.68257e+41
1.55172 4.31587e+41
2.06897 4.31587e+41
2.58621 3.45595e+41
3.10345 2.49282e+41
3.62069 1.68485e+41
4.13793 1.23449e+41
4.65517 9.67144e+40
5.17241 7.51711e+40
5.68966 5.91034e+40
6.20690 4.79105e+40
6.72414 3.76934e+40
7.24138 3.17583e+40
7.75862 2.65934e+40
8.27586 2.19721e+40
8.79310 1.90777e+40
9.31034 1.62611e+40
9.82759 1.45959e+40
10.34483 1.31013e+40
10.86207 1.17596e+40
11.37931 1.05554e+40
11.89655 9.47450e+39
12.41379 8.50428e+39
12.93103 7.63341e+39
13.44828 6.85172e+39
13.96552 6.15008e+39
14.48276 5.52029e+39
15.00000 4.95499e+39
