# t[days] u g r i z y J H K
0.51724 -13.853 -13.394 -12.573 -12.743 -12.205 -14.650 -7.132 -8.065 -9.798 
1.03448 -14.082 -14.976 -15.465 -15.830 -15.759 -15.578 -15.336 -13.394 -12.094 
1.55172 -14.515 -15.510 -16.595 -16.935 -16.881 -16.749 -16.355 -15.699 -15.729 
2.06897 -14.515 -15.510 -16.622 -17.047 -17.237 -16.969 -16.444 -16.234 -15.750 
2.58621 -13.796 -15.474 -16.615 -17.168 -17.300 -17.125 -16.665 -16.306 -16.133 
3.10345 -13.591 -15.469 -16.615 -17.168 -17.320 -17.125 -16.726 -16.306 -16.133 
3.62069 -13.023 -15.194 -16.373 -17.107 -17.320 -17.008 -16.726 -16.306 -16.249 
4.13793 -12.738 -14.968 -16.328 -16.977 -17.072 -16.954 -16.547 -16.289 -16.125 
4.65517 -11.862 -14.482 -16.002 -16.756 -16.881 -16.599 -16.389 -16.289 -16.010 
5.17241 -11.536 -14.273 -15.787 -16.515 -16.602 -16.479 -16.202 -16.104 -15.979 
5.68966 -11.064 -13.908 -15.518 -16.284 -16.401 -16.189 -15.992 -15.998 -15.820 
6.20690 -9.908 -13.591 -15.201 -15.957 -16.009 -15.833 -15.720 -15.705 -15.663 
6.72414 -9.810 -13.156 -14.907 -15.683 -15.777 -15.633 -15.612 -15.680 -15.573 
7.24138 -8.706 -12.658 -14.612 -15.345 -15.438 -15.362 -15.414 -15.472 -15.485 
7.75862 -8.527 -12.413 -14.183 -15.007 -15.090 -14.960 -15.110 -15.360 -15.287 
8.27586 -7.964 -12.165 -13.886 -14.633 -14.822 -14.687 -14.882 -15.128 -15.120 
8.79310 -7.254 -11.487 -13.620 -14.273 -14.462 -14.428 -14.750 -15.022 -14.952 
9.31034 -7.027 -11.034 -13.203 -14.094 -14.142 -14.189 -14.419 -14.733 -14.874 
9.82759 -6.355 -10.765 -12.811 -13.771 -14.048 -13.916 -14.405 -14.700 -14.819 
10.34483 -6.027 -10.436 -12.479 -13.518 -13.692 -13.645 -14.172 -14.635 -14.740 
10.86207 -5.776 -10.118 -12.252 -13.226 -13.284 -13.319 -13.856 -14.379 -14.518 
11.37931 -4.196 -9.910 -11.971 -13.020 -13.250 -13.126 -13.657 -14.200 -14.438 
11.89655 -4.006 -9.544 -11.741 -12.774 -13.013 -13.056 -13.555 -14.077 -14.316 
12.41379 -4.196 -9.198 -11.458 -12.502 -12.874 -12.874 -13.352 -13.931 -14.306 
12.93103 -2.822 -8.799 -11.252 -12.214 -12.499 -12.562 -13.331 -13.886 -14.106 
13.44828 -3.203 -8.515 -10.971 -12.062 -12.384 -12.330 -13.101 -13.775 -14.058 
13.96552 -1.906 -8.155 -10.723 -11.854 -12.081 -12.252 -12.881 -13.669 -14.008 
14.48276 1.095 -7.658 -10.290 -11.636 -11.868 -12.071 -12.782 -13.378 -13.811 
15.00000 1.095 -6.907 -10.136 -11.126 -11.527 -11.752 -12.694 -13.338 -13.800 
