# t[days] Lbol[erg/s]
0.51724 2.72688e+40
1.03448 1.60067e+41
1.55172 1.60067e+41
2.06897 1.29568e+41
2.58621 1.14184e+41
3.10345 9.91042e+40
3.62069 8.15877e+40
4.13793 7.72395e+40
4.65517 6.71631e+40
5.17241 5.81266e+40
5.68966 4.37173e+40
6.20690 4.25002e+40
6.72414 3.89123e+40
7.24138 3.65090e+40
7.75862 3.12952e+40
8.27586 2.98626e+40
8.79310 2.71381e+40
9.31034 2.36321e+40
9.82759 2.05812e+40
10.34483 1.79241e+40
10.86207 1.56101e+40
11.37931 1.35948e+40
11.89655 1.18397e+40
12.41379 1.03112e+40
12.93103 8.97998e+39
13.44828 7.82065e+39
13.96552 6.81099e+39
14.48276 5.93168e+39
15.00000 5.16589e+39
