# t[days] Lbol[erg/s]
0.51724 6.62166e+40
1.03448 2.13754e+41
1.55172 2.46184e+41
2.06897 2.46184e+41
2.58621 1.91805e+41
3.10345 1.40750e+41
3.62069 9.82046e+40
4.13793 6.66682e+40
4.65517 4.65297e+40
5.17241 3.33790e+40
5.68966 2.72764e+40
6.20690 2.21997e+40
6.72414 1.80869e+40
7.24138 1.52309e+40
7.75862 1.35368e+40
8.27586 1.16722e+40
8.79310 1.01884e+40
9.31034 9.36167e+39
9.82759 8.23048e+39
10.34483 7.23598e+39
10.86207 6.36165e+39
11.37931 5.59296e+39
11.89655 4.91716e+39
12.41379 4.32301e+39
12.93103 3.80065e+39
13.44828 3.34142e+39
13.96552 2.93767e+39
14.48276 2.58271e+39
15.00000 2.27063e+39
