# t[days] u g r i z y J H K
0.51724 -11.084 -10.746 -12.330 -11.405 -9.296 -9.596 -11.098 -8.560 -6.104 
1.03448 -12.643 -13.140 -13.438 -13.595 -13.930 -13.868 -13.645 -12.140 -12.035 
1.55172 -12.643 -13.140 -13.438 -13.633 -13.934 -13.868 -13.898 -13.729 -13.424 
2.06897 -11.962 -12.563 -13.209 -13.595 -13.934 -13.762 -13.898 -13.729 -13.553 
2.58621 -10.930 -11.966 -12.656 -13.392 -13.751 -13.655 -13.898 -13.668 -13.585 
3.10345 -9.965 -11.212 -12.275 -13.138 -13.390 -13.627 -13.898 -13.668 -13.760 
3.62069 -8.924 -10.535 -11.654 -12.749 -13.219 -13.341 -13.721 -13.748 -13.834 
4.13793 -7.851 -9.749 -11.447 -12.641 -13.058 -13.312 -13.569 -13.790 -13.881 
4.65517 -6.825 -9.417 -11.066 -12.413 -12.826 -13.058 -13.523 -13.748 -13.884 
5.17241 -5.820 -8.465 -10.660 -11.901 -12.596 -12.749 -13.416 -13.616 -13.881 
5.68966 -4.872 -8.014 -10.210 -11.701 -12.226 -12.531 -13.288 -13.564 -13.701 
6.20690 -3.793 -7.200 -9.925 -11.343 -12.162 -12.377 -13.009 -13.415 -13.667 
6.72414 -2.798 -6.078 -9.435 -10.859 -11.944 -12.296 -12.925 -13.329 -13.557 
7.24138 -1.887 -5.974 -8.768 -10.712 -11.775 -12.151 -12.657 -13.196 -13.379 
7.75862 -0.599 -5.775 -8.253 -10.138 -11.037 -11.587 -12.402 -12.899 -13.281 
8.27586 0.243 -5.688 -7.869 -9.849 -10.633 -11.217 -12.085 -12.711 -13.115 
8.79310 1.266 -4.310 -7.345 -9.478 -10.279 -10.874 -11.960 -12.628 -13.095 
9.31034 2.289 -4.162 -7.312 -9.204 -10.230 -10.511 -11.548 -12.369 -12.872 
9.82759 3.312 -2.516 -6.244 -8.815 -9.550 -10.160 -11.347 -12.291 -12.808 
10.34483 4.335 -2.234 -5.997 -8.048 -9.462 -10.077 -11.251 -12.029 -12.442 
10.86207 5.358 -1.623 -5.660 -7.815 -9.271 -9.934 -10.977 -11.963 -12.442 
11.37931 6.381 -1.102 -5.139 -7.509 -8.842 -9.757 -10.691 -11.789 -12.418 
11.89655 7.405 0.130 -4.962 -7.355 -8.029 -9.423 -10.449 -11.537 -12.268 
12.41379 8.428 0.988 -5.139 -6.471 -8.001 -9.262 -10.272 -11.403 -12.006 
12.93103 9.451 1.847 -4.824 -6.344 -7.497 -8.317 -10.173 -11.129 -11.875 
13.44828 10.474 2.705 -2.791 -5.344 -7.093 -7.906 -9.580 -10.780 -11.590 
13.96552 11.497 3.563 0.575 -5.101 -6.759 -7.368 -9.189 -10.459 -11.369 
14.48276 12.520 4.422 1.682 -4.460 -5.980 -6.875 -8.756 -10.238 -11.064 
15.00000 12.520 4.422 1.682 -3.992 -5.948 -6.693 -8.185 -9.843 -10.723 
