# t[days] u g r i z y J H K
0.51724 -11.306 -12.808 -13.267 -12.722 -13.639 -13.828 -9.924 -7.293 -2.626 
1.03448 -14.245 -15.029 -15.815 -15.945 -15.310 -14.643 -14.665 -15.204 -13.093 
1.55172 -14.245 -15.303 -16.243 -16.744 -16.753 -16.564 -15.991 -15.654 -15.019 
2.06897 -14.176 -15.303 -16.344 -16.988 -17.114 -16.939 -16.325 -15.843 -15.549 
2.58621 -13.642 -15.293 -16.344 -16.988 -17.114 -16.939 -16.494 -15.948 -15.610 
3.10345 -13.355 -15.016 -16.261 -16.941 -17.030 -16.803 -16.494 -15.962 -15.655 
3.62069 -12.834 -14.842 -16.184 -16.846 -16.944 -16.732 -16.315 -15.948 -15.655 
4.13793 -12.169 -14.602 -16.007 -16.616 -16.813 -16.454 -16.154 -15.928 -15.500 
4.65517 -11.570 -14.165 -15.700 -16.447 -16.508 -16.361 -16.077 -15.776 -15.487 
5.17241 -11.057 -14.014 -15.452 -16.192 -16.304 -15.972 -15.739 -15.644 -15.402 
5.68966 -10.709 -13.573 -15.107 -15.837 -15.925 -15.678 -15.451 -15.368 -15.317 
6.20690 -10.133 -13.285 -14.772 -15.467 -15.588 -15.529 -15.289 -15.250 -15.106 
6.72414 -9.088 -12.715 -14.378 -15.200 -15.218 -15.194 -15.176 -15.172 -14.885 
7.24138 -8.706 -12.298 -14.053 -14.865 -14.971 -14.795 -14.881 -14.951 -14.819 
7.75862 -7.916 -11.889 -13.700 -14.464 -14.604 -14.473 -14.537 -14.745 -14.718 
8.27586 -7.560 -11.490 -13.463 -14.256 -14.363 -14.292 -14.423 -14.569 -14.587 
8.79310 -7.289 -11.192 -13.148 -13.973 -14.065 -13.977 -14.095 -14.510 -14.532 
9.31034 -6.788 -10.954 -12.838 -13.729 -13.822 -13.710 -13.970 -14.311 -14.321 
9.82759 -5.942 -10.643 -12.624 -13.496 -13.532 -13.464 -13.801 -14.218 -14.162 
10.34483 -5.664 -10.199 -12.312 -13.135 -13.290 -13.366 -13.649 -13.949 -14.124 
10.86207 -5.576 -9.861 -11.940 -12.902 -13.025 -13.070 -13.553 -13.864 -14.046 
11.37931 -5.489 -9.580 -11.791 -12.762 -12.835 -12.828 -13.317 -13.727 -13.970 
11.89655 -4.832 -9.200 -11.510 -12.348 -12.678 -12.446 -13.142 -13.609 -13.888 
12.41379 -3.756 -8.990 -11.262 -12.207 -12.520 -12.380 -12.957 -13.524 -13.877 
12.93103 -2.374 -8.681 -11.102 -12.016 -12.276 -12.292 -12.883 -13.476 -13.809 
13.44828 -2.374 -8.222 -10.836 -11.772 -12.127 -12.080 -12.759 -13.473 -13.693 
13.96552 -1.555 -8.075 -10.570 -11.608 -11.860 -11.868 -12.570 -13.344 -13.625 
14.48276 -1.046 -7.591 -10.208 -11.338 -11.747 -11.727 -12.416 -13.062 -13.475 
15.00000 -0.187 -7.204 -9.820 -11.053 -11.176 -11.343 -12.124 -12.930 -13.293 
