# t[days] Lbol[erg/s]
0.51724 8.24225e+40
1.03448 2.04297e+41
1.55172 4.77407e+41
2.06897 5.08151e+41
2.58621 5.08151e+41
3.10345 4.27134e+41
3.62069 3.51793e+41
4.13793 2.83158e+41
4.65517 2.21723e+41
5.17241 1.76220e+41
5.68966 1.39271e+41
6.20690 1.04991e+41
6.72414 8.38886e+40
7.24138 6.67522e+40
7.75862 5.43144e+40
8.27586 4.44514e+40
8.79310 3.86039e+40
9.31034 3.40383e+40
9.82759 2.99624e+40
10.34483 2.63745e+40
10.86207 2.32162e+40
11.37931 2.04362e+40
11.89655 1.79890e+40
12.41379 1.58349e+40
12.93103 1.39387e+40
13.44828 1.22696e+40
13.96552 1.08004e+40
14.48276 9.50705e+39
15.00000 8.36861e+39
