# t[days] Lbol[erg/s]
0.51724 1.89258e+41
1.03448 4.60113e+41
1.55172 5.22156e+41
2.06897 5.45496e+41
2.58621 5.45496e+41
3.10345 4.80331e+41
3.62069 4.00389e+41
4.13793 3.30765e+41
4.65517 2.59470e+41
5.17241 2.17816e+41
5.68966 1.83517e+41
6.20690 1.46655e+41
6.72414 1.21246e+41
7.24138 1.05236e+41
7.75862 9.08465e+40
8.27586 7.70285e+40
8.79310 6.56832e+40
9.31034 5.81747e+40
9.82759 4.93441e+40
10.34483 4.18539e+40
10.86207 3.55008e+40
11.37931 3.01120e+40
11.89655 2.55411e+40
12.41379 2.16641e+40
12.93103 1.83757e+40
13.44828 1.55863e+40
13.96552 1.32204e+40
14.48276 1.12136e+40
15.00000 9.51148e+39
