# t[days] u g r i z y J H K
0.51724 -12.230 -13.658 -12.622 -12.982 -14.835 -14.866 -13.952 -12.628 -5.218 
1.03448 -14.099 -14.953 -15.866 -15.848 -15.897 -15.577 -15.492 -14.975 -15.031 
1.55172 -14.099 -15.083 -16.082 -16.462 -16.501 -16.334 -16.460 -15.898 -15.702 
2.06897 -13.768 -15.083 -16.082 -16.462 -16.590 -16.676 -16.682 -16.390 -16.099 
2.58621 -13.199 -14.821 -15.686 -16.363 -16.590 -16.676 -16.682 -16.397 -16.140 
3.10345 -12.325 -14.254 -15.491 -16.164 -16.527 -16.532 -16.465 -16.493 -16.175 
3.62069 -11.772 -13.932 -15.277 -16.007 -16.354 -16.348 -16.440 -16.397 -16.163 
4.13793 -11.233 -13.552 -14.956 -15.688 -15.903 -15.990 -16.216 -16.318 -16.163 
4.65517 -10.639 -13.343 -14.593 -15.327 -15.605 -15.689 -16.010 -16.091 -16.101 
5.17241 -9.913 -12.831 -14.265 -15.086 -15.265 -15.301 -15.800 -15.914 -15.964 
5.68966 -8.867 -12.251 -13.828 -14.613 -14.968 -14.876 -15.533 -15.812 -15.750 
6.20690 -8.842 -11.728 -13.571 -14.234 -14.524 -14.649 -15.141 -15.578 -15.483 
6.72414 -7.232 -11.567 -13.161 -13.908 -14.103 -14.349 -14.848 -15.200 -15.265 
7.24138 -7.160 -11.130 -12.870 -13.640 -13.776 -14.058 -14.551 -14.921 -15.223 
7.75862 -6.857 -10.870 -12.585 -13.403 -13.390 -13.709 -14.302 -14.792 -15.050 
8.27586 -6.506 -10.487 -12.340 -12.984 -13.327 -13.231 -14.059 -14.680 -14.923 
8.79310 -5.821 -10.074 -12.061 -12.784 -12.866 -12.944 -13.765 -14.471 -14.697 
9.31034 -5.223 -9.817 -11.720 -12.435 -12.805 -12.815 -13.558 -14.301 -14.554 
9.82759 -4.980 -9.593 -11.517 -12.411 -12.600 -12.703 -13.319 -14.076 -14.420 
10.34483 -4.944 -9.215 -11.410 -12.051 -12.312 -12.485 -13.297 -13.882 -14.276 
10.86207 -3.385 -8.847 -10.961 -11.878 -12.074 -12.047 -13.120 -13.802 -14.263 
11.37931 -3.385 -8.612 -10.776 -11.648 -11.735 -11.840 -12.739 -13.563 -14.000 
11.89655 -3.546 -8.076 -10.569 -11.338 -11.581 -11.460 -12.479 -13.423 -13.968 
12.41379 -3.546 -7.860 -10.240 -11.317 -11.556 -11.417 -12.376 -13.200 -13.788 
12.93103 -3.000 -7.542 -9.922 -11.098 -11.121 -11.193 -12.143 -13.018 -13.714 
13.44828 -1.440 -7.524 -9.859 -10.726 -10.675 -10.921 -11.964 -12.899 -13.550 
13.96552 1.550 -6.860 -9.385 -10.513 -10.527 -10.717 -11.754 -12.729 -13.465 
14.48276 2.537 -6.270 -9.185 -10.015 -10.427 -10.709 -11.555 -12.453 -13.271 
15.00000 2.537 -5.885 -8.810 -9.940 -10.318 -10.255 -11.328 -12.344 -13.026 
