# t[days] u g r i z y J H K
0.51724 -14.108 -14.773 -15.220 -15.118 -15.294 -15.375 -14.808 -14.271 -13.719 
1.03448 -14.108 -14.773 -15.594 -16.114 -16.456 -16.418 -16.302 -15.857 -15.652 
1.55172 -12.952 -14.668 -15.594 -16.114 -16.456 -16.418 -16.302 -16.016 -15.802 
2.06897 -11.129 -13.569 -14.732 -15.523 -16.027 -16.043 -16.130 -16.016 -15.802 
2.58621 -10.092 -12.257 -13.847 -14.774 -15.329 -15.581 -15.757 -15.798 -15.670 
3.10345 -8.559 -11.072 -12.944 -14.026 -14.744 -14.978 -15.284 -15.394 -15.532 
3.62069 -7.023 -10.322 -11.969 -13.310 -14.036 -14.342 -14.773 -15.006 -15.206 
4.13793 -5.825 -9.128 -11.353 -12.587 -13.297 -13.718 -14.284 -14.785 -14.940 
4.65517 -1.521 -8.100 -10.202 -11.833 -12.649 -13.114 -13.879 -14.380 -14.576 
5.17241 -0.265 -7.560 -9.395 -11.100 -12.008 -12.517 -13.351 -14.046 -14.387 
5.68966 3.838 -6.254 -8.831 -10.502 -11.417 -11.988 -12.943 -13.665 -14.174 
6.20690 6.318 -4.788 -7.810 -9.669 -10.877 -11.379 -12.554 -13.405 -13.777 
6.72414 8.797 -4.706 -6.400 -9.075 -10.139 -10.919 -12.135 -13.053 -13.593 
7.24138 11.276 -0.725 -5.845 -8.289 -9.140 -10.275 -11.414 -12.724 -13.361 
7.75862 13.756 1.355 -5.263 -7.846 -9.053 -9.724 -11.217 -12.480 -13.174 
8.27586 16.235 3.138 -4.223 -6.621 -8.499 -9.437 -10.742 -12.028 -12.886 
8.79310 18.715 4.921 -3.528 -6.251 -7.591 -8.288 -10.202 -11.685 -12.749 
9.31034 21.194 6.704 2.975 -5.819 -7.569 -8.130 -9.886 -11.389 -12.401 
9.82759 23.674 8.487 4.849 -4.986 -6.354 -7.317 -9.416 -11.186 -12.165 
10.34483 26.153 10.270 6.724 -4.281 -5.739 -7.195 -9.085 -10.972 -11.960 
10.86207 28.633 12.052 8.599 -2.311 -4.318 -6.258 -8.824 -10.521 -11.665 
11.37931 31.112 13.835 10.474 -0.883 -4.174 -6.161 -8.188 -10.137 -11.633 
11.89655 33.592 15.618 12.349 1.193 -4.146 -5.664 -7.482 -10.042 -11.268 
12.41379 36.071 17.401 14.224 2.429 -4.146 -4.944 -7.215 -9.622 -11.133 
12.93103 38.550 19.184 16.099 3.665 -3.547 -3.554 -6.531 -9.398 -10.740 
13.44828 41.030 20.967 17.973 4.901 -2.947 -1.587 -6.181 -9.097 -10.512 
13.96552 43.509 22.750 19.848 6.136 -2.348 -1.526 -6.181 -8.557 -10.349 
14.48276 45.989 24.533 21.723 7.372 -1.749 3.187 -5.243 -8.429 -10.323 
15.00000 45.989 24.533 21.723 7.372 -1.150 3.187 -3.018 -7.902 -9.935 
