# t[days] Lbol[erg/s]
0.51724 1.16316e+41
1.03448 2.88012e+41
1.55172 5.98814e+41
2.06897 5.98814e+41
2.58621 5.74282e+41
3.10345 4.59076e+41
3.62069 3.52656e+41
4.13793 2.90522e+41
4.65517 2.19054e+41
5.17241 1.80480e+41
5.68966 1.27930e+41
6.20690 1.05706e+41
6.72414 8.22704e+40
7.24138 6.52842e+40
7.75862 5.49027e+40
8.27586 4.19499e+40
8.79310 3.57078e+40
9.31034 2.96183e+40
9.82759 2.49395e+40
10.34483 2.09998e+40
10.86207 1.76825e+40
11.37931 1.48892e+40
11.89655 1.25372e+40
12.41379 1.05567e+40
12.93103 8.88906e+39
13.44828 7.48486e+39
13.96552 6.30248e+39
14.48276 5.30688e+39
15.00000 4.46856e+39
