# t[days] u g r i z y J H K
0.51724 -12.739 -13.099 -13.790 -14.032 -14.268 -14.231 -13.432 -12.578 -12.223 
1.03448 -12.739 -13.099 -14.191 -14.964 -15.167 -15.034 -14.905 -14.412 -13.590 
1.55172 -11.279 -12.987 -14.191 -14.964 -15.167 -15.124 -15.223 -15.033 -14.709 
2.06897 -9.653 -12.104 -13.678 -14.606 -15.097 -15.124 -15.223 -15.045 -14.910 
2.58621 -8.318 -11.088 -13.027 -14.146 -14.614 -14.887 -15.089 -15.045 -14.930 
3.10345 -6.511 -10.265 -12.330 -13.612 -14.143 -14.514 -14.855 -14.923 -14.930 
3.62069 -4.780 -9.060 -11.619 -13.044 -13.551 -13.957 -14.484 -14.623 -14.797 
4.13793 -3.468 -8.619 -10.876 -12.337 -12.947 -13.486 -14.078 -14.399 -14.501 
4.65517 -3.034 -7.030 -10.192 -11.799 -12.510 -13.146 -13.657 -14.127 -14.281 
5.17241 0.279 -6.329 -9.398 -11.071 -11.904 -12.453 -13.321 -13.800 -14.059 
5.68966 1.998 -5.667 -8.371 -10.444 -11.387 -12.003 -13.057 -13.529 -13.877 
6.20690 3.717 -4.445 -8.060 -9.766 -10.839 -11.318 -12.557 -13.277 -13.703 
6.72414 5.437 -3.905 -6.863 -9.293 -10.414 -10.889 -12.169 -13.014 -13.484 
7.24138 7.156 -1.606 -6.458 -8.226 -9.923 -10.601 -11.869 -12.751 -13.282 
7.75862 8.875 1.472 -5.589 -7.778 -9.173 -10.213 -11.429 -12.449 -13.102 
8.27586 10.595 3.032 -4.090 -7.404 -8.701 -9.231 -11.035 -12.094 -12.797 
8.79310 12.314 4.592 -3.656 -6.312 -8.001 -8.874 -10.712 -11.938 -12.625 
9.31034 14.033 6.152 -2.681 -5.932 -7.115 -8.427 -10.499 -11.593 -12.360 
9.82759 15.753 7.712 -0.114 -5.157 -7.108 -8.284 -9.792 -11.387 -12.243 
10.34483 17.472 9.272 3.103 -4.219 -6.258 -7.606 -9.583 -11.109 -11.984 
10.86207 19.191 10.832 4.841 -3.726 -5.925 -7.287 -9.009 -10.680 -11.829 
11.37931 20.911 12.392 6.579 -3.726 -5.798 -6.387 -8.421 -10.598 -11.692 
11.89655 22.630 13.952 8.318 -3.726 -5.171 -6.387 -8.225 -10.288 -11.483 
12.41379 24.349 15.512 10.056 -3.075 -3.082 -5.480 -7.897 -9.804 -11.066 
12.93103 26.069 17.072 11.795 -2.527 -1.803 -5.366 -7.787 -9.593 -10.849 
13.44828 27.788 18.632 13.533 -1.979 -1.188 -4.060 -7.012 -9.033 -10.640 
13.96552 29.507 20.192 15.271 -1.431 -0.573 -3.696 -6.469 -8.849 -10.362 
14.48276 31.227 21.752 17.010 -1.431 0.043 -4.060 -6.247 -8.169 -10.034 
15.00000 31.227 21.752 17.010 -0.883 0.043 -3.696 -4.009 -8.092 -9.934 
