# t[days] Lbol[erg/s]
0.51724 1.08782e+41
1.03448 5.81895e+41
1.55172 8.27137e+41
2.06897 8.27137e+41
2.58621 7.43353e+41
3.10345 5.84550e+41
3.62069 4.11335e+41
4.13793 3.00019e+41
4.65517 2.12363e+41
5.17241 1.53223e+41
5.68966 1.15898e+41
6.20690 8.86071e+40
6.72414 6.87468e+40
7.24138 5.63357e+40
7.75862 4.77294e+40
8.27586 3.95518e+40
8.79310 3.44176e+40
9.31034 2.89482e+40
9.82759 2.62598e+40
10.34483 2.38211e+40
10.86207 2.16089e+40
11.37931 1.96021e+40
11.89655 1.77817e+40
12.41379 1.61303e+40
12.93103 1.46323e+40
13.44828 1.32734e+40
13.96552 1.20407e+40
14.48276 1.09225e+40
15.00000 9.90816e+39
