# t[days] u g r i z y J H K
0.51724 -10.882 -12.940 -12.583 -13.413 -13.704 -13.398 -10.943 -10.358 0.000 
1.03448 -12.195 -13.622 -14.552 -15.023 -14.846 -14.536 -14.093 -14.054 -13.460 
1.55172 -12.467 -13.796 -15.159 -15.898 -15.899 -15.683 -15.450 -15.213 -14.551 
2.06897 -12.467 -13.796 -15.180 -15.941 -16.031 -15.727 -15.450 -15.213 -15.130 
2.58621 -11.947 -13.735 -15.180 -15.941 -16.031 -15.727 -15.378 -15.188 -15.135 
3.10345 -11.421 -13.700 -15.057 -15.741 -15.788 -15.435 -15.104 -15.101 -15.130 
3.62069 -10.975 -13.442 -14.853 -15.563 -15.524 -15.072 -14.739 -14.829 -14.710 
4.13793 -10.218 -13.049 -14.584 -15.266 -15.199 -14.711 -14.540 -14.608 -14.697 
4.65517 -9.917 -12.799 -14.408 -14.993 -14.845 -14.426 -14.128 -14.120 -14.089 
5.17241 -9.531 -12.545 -14.060 -14.682 -14.654 -14.031 -13.589 -13.802 -13.745 
5.68966 -8.862 -12.137 -13.726 -14.272 -14.130 -13.608 -13.201 -13.464 -13.741 
6.20690 -7.993 -11.783 -13.360 -13.964 -13.807 -13.399 -13.142 -13.227 -13.552 
6.72414 -7.725 -11.478 -13.138 -13.682 -13.511 -13.169 -12.632 -12.962 -13.133 
7.24138 -7.219 -11.093 -12.857 -13.391 -13.305 -12.906 -12.608 -12.782 -13.120 
7.75862 -6.778 -10.869 -12.565 -13.185 -12.981 -12.564 -12.466 -12.764 -12.984 
8.27586 -6.518 -10.528 -12.387 -12.947 -12.781 -12.502 -12.390 -12.749 -12.730 
8.79310 -5.785 -10.267 -12.112 -12.739 -12.696 -12.248 -12.389 -12.621 -12.840 
9.31034 -5.591 -9.867 -11.860 -12.496 -12.478 -12.127 -12.250 -12.621 -12.756 
9.82759 -4.932 -9.493 -11.652 -12.289 -12.186 -11.894 -12.114 -12.621 -12.756 
10.34483 -4.821 -9.221 -11.347 -12.095 -12.064 -11.777 -12.040 -12.455 -12.659 
10.86207 -4.821 -9.092 -11.087 -11.894 -11.848 -11.699 -11.946 -12.370 -12.609 
11.37931 -3.931 -8.666 -10.846 -11.648 -11.711 -11.512 -11.913 -12.370 -12.659 
11.89655 -2.904 -8.251 -10.532 -11.366 -11.449 -11.282 -11.811 -12.370 -12.609 
12.41379 -2.300 -7.888 -10.206 -11.169 -11.179 -11.016 -11.575 -12.150 -12.475 
12.93103 -1.476 -7.564 -10.056 -10.958 -10.919 -11.005 -11.456 -12.031 -12.419 
13.44828 -0.527 -7.181 -9.706 -10.647 -10.735 -10.700 -11.264 -12.008 -12.365 
13.96552 0.403 -6.872 -9.456 -10.404 -10.556 -10.523 -11.204 -11.892 -12.305 
14.48276 1.270 -6.611 -8.919 -10.143 -10.478 -10.301 -10.902 -11.814 -12.261 
15.00000 1.270 -5.803 -8.674 -9.900 -10.094 -10.166 -10.734 -11.501 -12.063 
