# t[days] Lbol[erg/s]
0.51724 5.60791e+40
1.03448 3.59544e+41
1.55172 5.40461e+41
2.06897 6.00832e+41
2.58621 6.00832e+41
3.10345 5.21925e+41
3.62069 4.66180e+41
4.13793 3.50219e+41
4.65517 2.97242e+41
5.17241 2.16993e+41
5.68966 1.63345e+41
6.20690 1.33308e+41
6.72414 1.06009e+41
7.24138 8.94695e+40
7.75862 7.14835e+40
8.27586 6.02063e+40
8.79310 5.06629e+40
9.31034 4.25031e+40
9.82759 3.65072e+40
10.34483 3.13572e+40
10.86207 2.69336e+40
11.37931 2.31341e+40
11.89655 1.98706e+40
12.41379 1.70674e+40
12.93103 1.46597e+40
13.44828 1.25917e+40
13.96552 1.08154e+40
14.48276 9.28965e+39
15.00000 7.97916e+39
