# t[days] Lbol[erg/s]
0.51724 2.63247e+40
1.03448 1.63347e+41
1.55172 2.29415e+41
2.06897 2.29415e+41
2.58621 2.17234e+41
3.10345 1.74273e+41
3.62069 1.51176e+41
4.13793 1.22198e+41
4.65517 9.05773e+40
5.17241 8.22078e+40
5.68966 6.15292e+40
6.20690 5.18670e+40
6.72414 4.45026e+40
7.24138 3.89053e+40
7.75862 3.30701e+40
8.27586 2.97979e+40
8.79310 2.63230e+40
9.31034 2.10416e+40
9.82759 1.85724e+40
10.34483 1.63929e+40
10.86207 1.44692e+40
11.37931 1.27712e+40
11.89655 1.12725e+40
12.41379 9.94967e+39
12.93103 8.78207e+39
13.44828 7.75149e+39
13.96552 6.84185e+39
14.48276 6.03895e+39
15.00000 5.33028e+39
