# t[days] Lbol[erg/s]
0.51724 9.72837e+40
1.03448 3.94751e+41
1.55172 6.28564e+41
2.06897 7.35284e+41
2.58621 7.35284e+41
3.10345 6.75126e+41
3.62069 6.04311e+41
4.13793 5.04948e+41
4.65517 4.17314e+41
5.17241 3.55281e+41
5.68966 2.91875e+41
6.20690 2.25283e+41
6.72414 1.86166e+41
7.24138 1.51009e+41
7.75862 1.29944e+41
8.27586 1.06970e+41
8.79310 9.22480e+40
9.31034 8.07649e+40
9.82759 6.70190e+40
10.34483 5.56126e+40
10.86207 4.61475e+40
11.37931 3.82933e+40
11.89655 3.17759e+40
12.41379 2.63678e+40
12.93103 2.18801e+40
13.44828 1.81562e+40
13.96552 1.50660e+40
14.48276 1.25019e+40
15.00000 1.03741e+40
