# t[days] Lbol[erg/s]
0.51724 1.33278e+41
1.03448 1.77692e+41
1.55172 3.07995e+41
2.06897 3.75422e+41
2.58621 3.75422e+41
3.10345 3.13853e+41
3.62069 2.73817e+41
4.13793 1.97308e+41
4.65517 1.42354e+41
5.17241 1.15032e+41
5.68966 7.76534e+40
6.20690 5.85803e+40
6.72414 4.80843e+40
7.24138 3.65865e+40
7.75862 2.66412e+40
8.27586 2.32808e+40
8.79310 1.45735e+40
9.31034 1.12554e+40
9.82759 8.55564e+39
10.34483 6.50347e+39
10.86207 4.94354e+39
11.37931 3.75777e+39
11.89655 2.85643e+39
12.41379 2.17128e+39
12.93103 1.65048e+39
13.44828 1.25459e+39
13.96552 9.53662e+38
14.48276 7.24915e+38
15.00000 5.51036e+38
