# t[days] Lbol[erg/s]
0.51724 1.52385e+41
1.03448 5.15064e+41
1.55172 8.51907e+41
2.06897 8.51907e+41
2.58621 8.09913e+41
3.10345 6.93386e+41
3.62069 5.71647e+41
4.13793 4.73823e+41
4.65517 3.72524e+41
5.17241 2.86702e+41
5.68966 2.30176e+41
6.20690 1.88114e+41
6.72414 1.49899e+41
7.24138 1.24782e+41
7.75862 1.06347e+41
8.27586 8.46754e+40
8.79310 7.16754e+40
9.31034 6.35841e+40
9.82759 5.40825e+40
10.34483 4.60007e+40
10.86207 3.91266e+40
11.37931 3.32798e+40
11.89655 2.83067e+40
12.41379 2.40767e+40
12.93103 2.04788e+40
13.44828 1.74186e+40
13.96552 1.48156e+40
14.48276 1.26017e+40
15.00000 1.07186e+40
