# t[days] Lbol[erg/s]
0.51724 1.83635e+41
1.03448 1.03342e+42
1.55172 1.59505e+42
2.06897 1.59505e+42
2.58621 1.44753e+42
3.10345 1.20437e+42
3.62069 9.95580e+41
4.13793 8.25610e+41
4.65517 6.45770e+41
5.17241 5.29915e+41
5.68966 4.02540e+41
6.20690 3.18958e+41
6.72414 2.64710e+41
7.24138 2.19150e+41
7.75862 1.78778e+41
8.27586 1.50071e+41
8.79310 1.21578e+41
9.31034 1.08663e+41
9.82759 9.28431e+40
10.34483 7.93264e+40
10.86207 6.77776e+40
11.37931 5.79101e+40
11.89655 4.94792e+40
12.41379 4.22757e+40
12.93103 3.61209e+40
13.44828 3.08622e+40
13.96552 2.63691e+40
14.48276 2.25301e+40
15.00000 1.92501e+40
