# t[days] Lbol[erg/s]
0.51724 4.72561e+40
1.03448 1.56293e+41
1.55172 2.66551e+41
2.06897 2.66551e+41
2.58621 2.46354e+41
3.10345 2.31404e+41
3.62069 2.19220e+41
4.13793 1.84782e+41
4.65517 1.45219e+41
5.17241 1.14106e+41
5.68966 9.71314e+40
6.20690 7.87918e+40
6.72414 6.73585e+40
7.24138 5.56823e+40
7.75862 4.95204e+40
8.27586 4.01180e+40
8.79310 3.50354e+40
9.31034 2.96709e+40
9.82759 2.52024e+40
10.34483 2.14068e+40
10.86207 1.81828e+40
11.37931 1.54444e+40
11.89655 1.31184e+40
12.41379 1.11427e+40
12.93103 9.46458e+39
13.44828 8.03918e+39
13.96552 6.82844e+39
14.48276 5.80005e+39
15.00000 4.92654e+39
