# t[days] u g r i z y J H K
0.51724 -11.638 -12.874 -12.413 -12.468 -12.134 -11.779 -13.515 -12.320 -10.993 
1.03448 -12.271 -13.342 -14.422 -15.305 -14.974 -15.438 -14.551 -14.028 -13.304 
1.55172 -12.271 -13.342 -14.422 -15.305 -15.290 -15.438 -15.427 -15.076 -14.748 
2.06897 -11.874 -12.954 -14.364 -15.113 -15.290 -15.371 -15.427 -15.407 -14.886 
2.58621 -10.936 -12.402 -13.838 -14.798 -15.156 -15.226 -15.400 -15.407 -15.176 
3.10345 -10.420 -11.822 -13.423 -14.523 -14.829 -14.872 -15.273 -15.247 -15.176 
3.62069 -9.851 -11.785 -13.327 -14.187 -14.710 -14.563 -14.811 -14.992 -14.966 
4.13793 -9.227 -11.742 -13.064 -14.005 -14.114 -14.235 -14.639 -14.966 -14.966 
4.65517 -8.356 -11.244 -12.936 -13.785 -13.939 -14.069 -14.426 -14.812 -14.913 
5.17241 -7.609 -10.708 -12.556 -13.366 -13.533 -13.480 -14.032 -14.394 -14.619 
5.68966 -7.016 -10.487 -12.374 -13.086 -13.367 -13.192 -13.737 -14.319 -14.520 
6.20690 -6.072 -10.148 -12.030 -12.858 -12.973 -12.899 -13.321 -14.016 -14.396 
6.72414 -6.054 -9.840 -11.719 -12.657 -12.641 -12.629 -13.195 -13.830 -14.185 
7.24138 -5.571 -9.684 -11.577 -12.439 -12.475 -12.335 -12.943 -13.546 -14.108 
7.75862 -4.386 -9.218 -11.438 -12.195 -12.146 -12.071 -12.687 -13.251 -13.621 
8.27586 -4.086 -9.208 -11.241 -12.077 -11.981 -11.849 -12.483 -13.104 -13.584 
8.79310 -3.540 -8.746 -10.977 -11.798 -11.959 -11.709 -12.200 -13.050 -13.464 
9.31034 -3.082 -8.635 -10.659 -11.658 -11.868 -11.486 -11.837 -12.812 -13.235 
9.82759 -2.409 -8.394 -10.636 -11.422 -11.538 -11.335 -11.805 -12.651 -13.207 
10.34483 -2.380 -7.803 -10.400 -11.284 -11.195 -11.152 -11.589 -12.420 -13.091 
10.86207 -1.239 -7.677 -9.974 -11.036 -11.131 -11.022 -11.415 -12.344 -12.767 
11.37931 -0.608 -7.468 -9.789 -10.948 -11.039 -10.863 -11.255 -12.113 -12.704 
11.89655 0.253 -6.995 -9.645 -10.667 -11.018 -10.771 -11.159 -11.925 -12.668 
12.41379 1.011 -6.783 -9.400 -10.433 -10.596 -10.572 -11.084 -11.846 -12.478 
12.93103 1.770 -6.650 -9.080 -10.339 -10.552 -10.385 -10.995 -11.711 -12.407 
13.44828 2.528 -6.262 -8.709 -10.079 -10.431 -10.214 -10.914 -11.709 -12.217 
13.96552 3.287 -5.567 -8.516 -9.761 -10.015 -10.091 -10.737 -11.532 -12.217 
14.48276 4.045 -5.360 -8.313 -9.486 -9.985 -9.805 -10.627 -11.382 -12.203 
15.00000 4.045 -4.964 -8.029 -9.340 -9.638 -9.625 -10.040 -11.160 -11.797 
