# t[days] Lbol[erg/s]
0.51724 5.27216e+40
1.03448 3.16076e+41
1.55172 5.61025e+41
2.06897 5.61025e+41
2.58621 4.78540e+41
3.10345 3.81381e+41
3.62069 2.93784e+41
4.13793 2.15580e+41
4.65517 1.59183e+41
5.17241 1.17275e+41
5.68966 8.25188e+40
6.20690 6.67132e+40
6.72414 5.13765e+40
7.24138 4.06863e+40
7.75862 3.50535e+40
8.27586 2.92365e+40
8.79310 2.46711e+40
9.31034 2.21160e+40
9.82759 1.96754e+40
10.34483 1.75042e+40
10.86207 1.55725e+40
11.37931 1.38541e+40
11.89655 1.23252e+40
12.41379 1.09651e+40
12.93103 9.75509e+39
13.44828 8.67859e+39
13.96552 7.72089e+39
14.48276 6.86887e+39
15.00000 6.11087e+39
