# t[days] Lbol[erg/s]
0.51724 1.18174e+41
1.03448 3.72094e+41
1.55172 3.72094e+41
2.06897 3.51326e+41
2.58621 2.75732e+41
3.10345 1.92902e+41
3.62069 1.27558e+41
4.13793 8.43013e+40
4.65517 5.85184e+40
5.17241 4.23419e+40
5.68966 3.14839e+40
6.20690 2.47879e+40
6.72414 1.99943e+40
7.24138 1.65304e+40
7.75862 1.46632e+40
8.27586 1.25896e+40
8.79310 1.10398e+40
9.31034 9.88287e+39
9.82759 8.90911e+39
10.34483 8.03130e+39
10.86207 7.23998e+39
11.37931 6.52662e+39
11.89655 5.88356e+39
12.41379 5.30385e+39
12.93103 4.78126e+39
13.44828 4.31017e+39
13.96552 3.88549e+39
14.48276 3.50265e+39
15.00000 3.15754e+39
