# t[days] u g r i z y J H K
0.51724 -12.401 -13.162 -13.397 -13.327 -13.347 -12.910 -12.544 -12.013 -10.737 
1.03448 -12.401 -13.162 -13.397 -13.335 -13.347 -13.103 -12.821 -12.674 -12.286 
1.55172 -11.162 -12.667 -13.192 -13.335 -13.293 -13.103 -12.821 -12.674 -12.286 
2.06897 -9.739 -11.506 -12.158 -12.300 -12.303 -12.352 -12.174 -12.010 -11.847 
2.58621 -8.462 -10.570 -11.287 -11.542 -11.593 -11.506 -11.555 -11.614 -11.677 
3.10345 -7.334 -9.710 -10.646 -10.977 -11.022 -11.028 -11.213 -11.419 -11.399 
3.62069 -6.525 -9.128 -10.078 -10.432 -10.494 -10.494 -10.870 -11.183 -11.384 
4.13793 -5.131 -8.306 -9.584 -9.977 -10.050 -10.125 -10.494 -10.923 -11.106 
4.65517 -4.345 -7.233 -8.982 -9.458 -9.594 -9.753 -10.258 -10.764 -10.982 
5.17241 -2.423 -6.394 -7.950 -8.829 -9.183 -9.190 -9.757 -10.638 -10.948 
5.68966 -1.495 -5.432 -7.291 -8.171 -8.297 -8.554 -9.506 -10.343 -10.734 
6.20690 -0.322 -4.207 -6.394 -7.444 -7.617 -7.966 -8.926 -10.020 -10.500 
6.72414 0.851 -2.553 -5.444 -6.836 -7.269 -7.310 -8.721 -9.772 -10.446 
7.24138 2.047 -2.544 -4.305 -5.878 -6.450 -7.017 -8.236 -9.519 -10.243 
7.75862 3.244 3.553 -3.780 -4.981 -6.242 -6.588 -7.877 -9.101 -9.966 
8.27586 4.440 5.543 -3.000 -4.577 -5.170 -6.224 -7.355 -8.804 -9.814 
8.79310 5.637 7.532 -2.122 -2.777 -4.577 -5.399 -7.104 -8.490 -9.482 
9.31034 6.833 9.521 -0.825 6.274 -3.185 -4.819 -6.554 -8.196 -9.450 
9.82759 8.030 11.511 -0.018 8.896 -2.948 -4.303 -6.387 -7.948 -9.039 
10.34483 9.226 13.500 0.788 11.518 -3.172 -2.093 -5.594 -7.602 -8.987 
10.86207 10.423 15.490 1.702 14.140 -2.563 -2.093 -5.369 -7.303 -8.612 
11.37931 11.619 17.479 2.616 16.762 -2.563 -2.123 -4.935 -6.835 -8.453 
11.89655 12.816 19.468 3.529 19.384 -1.953 -2.123 -4.428 -6.800 -8.004 
12.41379 14.012 21.458 4.443 22.006 -1.343 -1.372 -4.286 -6.151 -7.877 
12.93103 15.209 23.447 5.356 24.628 -0.734 -0.810 -3.820 -6.017 -7.857 
13.44828 16.405 25.436 6.270 27.250 -0.124 -0.249 -2.511 -5.396 -7.573 
13.96552 17.602 27.426 7.184 29.873 0.486 0.312 -2.017 -5.310 -7.237 
14.48276 18.798 29.415 8.097 32.495 1.095 0.861 2.905 -4.678 -6.844 
15.00000 18.798 29.415 8.097 32.495 1.095 0.861 2.905 -4.391 -6.704 
