# t[days] Lbol[erg/s]
0.51724 9.52026e+40
1.03448 2.52755e+41
1.55172 2.52755e+41
2.06897 1.88607e+41
2.58621 1.60727e+41
3.10345 1.40111e+41
3.62069 1.25751e+41
4.13793 1.13118e+41
4.65517 1.01418e+41
5.17241 1.00749e+41
5.68966 9.14612e+40
6.20690 7.91078e+40
6.72414 7.16377e+40
7.24138 6.30807e+40
7.75862 5.97615e+40
8.27586 4.90996e+40
8.79310 4.85859e+40
9.31034 4.34903e+40
9.82759 3.81758e+40
10.34483 3.35108e+40
10.86207 2.94158e+40
11.37931 2.58212e+40
11.89655 2.26658e+40
12.41379 1.98961e+40
12.93103 1.74648e+40
13.44828 1.53306e+40
13.96552 1.34572e+40
14.48276 1.18127e+40
15.00000 1.03692e+40
