# t[days] Lbol[erg/s]
0.51724 9.90532e+40
1.03448 1.40885e+41
1.55172 1.40885e+41
2.06897 1.26085e+41
2.58621 1.16599e+41
3.10345 1.09218e+41
3.62069 8.90075e+40
4.13793 7.65842e+40
4.65517 6.53975e+40
5.17241 5.23894e+40
5.68966 4.38783e+40
6.20690 3.87156e+40
6.72414 3.19874e+40
7.24138 2.82166e+40
7.75862 2.47204e+40
8.27586 2.16508e+40
8.79310 1.93284e+40
9.31034 1.63354e+40
9.82759 1.50417e+40
10.34483 1.38504e+40
10.86207 1.27535e+40
11.37931 1.17435e+40
11.89655 1.08134e+40
12.41379 9.95702e+39
12.93103 9.16846e+39
13.44828 8.44234e+39
13.96552 7.77373e+39
14.48276 7.15807e+39
15.00000 6.59117e+39
