# t[days] Lbol[erg/s]
0.51724 1.32037e+41
1.03448 4.66322e+41
1.55172 8.48080e+41
2.06897 9.05193e+41
2.58621 9.14904e+41
3.10345 9.05193e+41
3.62069 8.26016e+41
4.13793 7.35134e+41
4.65517 6.19349e+41
5.17241 5.03818e+41
5.68966 4.19038e+41
6.20690 3.19554e+41
6.72414 2.51418e+41
7.24138 2.14162e+41
7.75862 1.69687e+41
8.27586 1.38176e+41
8.79310 1.20155e+41
9.31034 1.04923e+41
9.82759 9.57375e+40
10.34483 8.73558e+40
10.86207 7.97079e+40
11.37931 7.27295e+40
11.89655 6.63621e+40
12.41379 6.05522e+40
12.93103 5.52509e+40
13.44828 5.04137e+40
13.96552 4.60001e+40
14.48276 4.19728e+40
15.00000 3.82981e+40
