# t[days] u g r i z y J H K
0.51724 -12.820 -12.772 -13.652 -13.223 -12.982 -8.540 -10.656 -7.795 -12.593 
1.03448 -14.071 -14.887 -15.492 -15.845 -15.535 -15.483 -14.906 -14.096 -14.265 
1.55172 -14.071 -15.173 -16.147 -16.468 -16.583 -16.494 -16.083 -15.614 -15.440 
2.06897 -13.902 -15.173 -16.206 -16.731 -16.797 -16.590 -16.179 -15.709 -15.452 
2.58621 -13.368 -15.133 -16.206 -16.731 -16.797 -16.590 -16.187 -15.801 -15.452 
3.10345 -12.981 -14.947 -16.121 -16.687 -16.739 -16.537 -16.187 -15.801 -15.549 
3.62069 -12.405 -14.537 -15.902 -16.529 -16.525 -16.400 -16.011 -15.801 -15.549 
4.13793 -11.496 -14.372 -15.623 -16.281 -16.329 -16.022 -15.854 -15.696 -15.421 
4.65517 -11.006 -13.809 -15.305 -15.913 -15.950 -15.780 -15.572 -15.489 -15.200 
5.17241 -10.604 -13.451 -14.987 -15.669 -15.669 -15.435 -15.427 -15.323 -15.119 
5.68966 -9.842 -12.951 -14.542 -15.274 -15.246 -15.138 -15.019 -15.082 -14.852 
6.20690 -9.401 -12.599 -14.166 -14.802 -14.815 -14.848 -14.781 -14.942 -14.740 
6.72414 -8.376 -12.184 -13.799 -14.434 -14.493 -14.325 -14.631 -14.689 -14.601 
7.24138 -8.020 -11.627 -13.406 -14.140 -14.088 -14.114 -14.298 -14.463 -14.488 
7.75862 -7.244 -11.306 -13.131 -13.846 -13.916 -14.003 -14.105 -14.299 -14.317 
8.27586 -6.602 -10.935 -12.801 -13.462 -13.546 -13.652 -13.989 -14.161 -14.164 
8.79310 -6.293 -10.645 -12.520 -13.233 -13.334 -13.370 -13.718 -13.968 -14.005 
9.31034 -5.565 -10.314 -12.182 -12.966 -13.023 -13.125 -13.577 -13.805 -13.984 
9.82759 -4.759 -9.986 -12.012 -12.732 -12.829 -12.886 -13.345 -13.741 -13.855 
10.34483 -4.451 -9.414 -11.655 -12.394 -12.635 -12.645 -13.158 -13.682 -13.772 
10.86207 -4.451 -9.221 -11.302 -12.158 -12.405 -12.386 -13.062 -13.567 -13.721 
11.37931 -3.428 -8.860 -11.161 -12.009 -12.239 -12.358 -12.797 -13.425 -13.706 
11.89655 -3.428 -8.487 -10.846 -11.772 -12.036 -12.103 -12.744 -13.349 -13.673 
12.41379 -2.973 -8.275 -10.528 -11.478 -11.825 -11.798 -12.480 -13.205 -13.486 
12.93103 -1.019 -7.898 -10.131 -11.266 -11.561 -11.627 -12.366 -13.044 -13.437 
13.44828 -0.156 -7.710 -9.927 -11.070 -11.339 -11.336 -12.197 -12.991 -13.364 
13.96552 1.586 -7.381 -9.717 -10.755 -11.128 -11.214 -12.075 -12.806 -13.271 
14.48276 2.588 -6.982 -9.296 -10.371 -10.853 -10.844 -11.841 -12.709 -13.150 
15.00000 2.588 -6.511 -8.915 -10.184 -10.529 -10.823 -11.596 -12.558 -13.012 
