# t[days] Lbol[erg/s]
0.51724 5.65889e+40
1.03448 2.08695e+41
1.55172 2.12701e+41
2.06897 2.08695e+41
2.58621 2.05830e+41
3.10345 1.77335e+41
3.62069 1.45517e+41
4.13793 1.17024e+41
4.65517 9.39075e+40
5.17241 7.72378e+40
5.68966 6.02993e+40
6.20690 4.74512e+40
6.72414 3.99704e+40
7.24138 3.27741e+40
7.75862 2.70678e+40
8.27586 2.52645e+40
8.79310 2.00659e+40
9.31034 1.81194e+40
9.82759 1.61873e+40
10.34483 1.44612e+40
10.86207 1.29192e+40
11.37931 1.15416e+40
11.89655 1.03109e+40
12.41379 9.21141e+39
12.93103 8.22918e+39
13.44828 7.35169e+39
13.96552 6.56777e+39
14.48276 5.86743e+39
15.00000 5.24178e+39
