# t[days] Lbol[erg/s]
0.51724 1.68725e+40
1.03448 1.43257e+41
1.55172 2.23079e+41
2.06897 2.23079e+41
2.58621 1.63298e+41
3.10345 1.62764e+41
3.62069 1.52356e+41
4.13793 1.42697e+41
4.65517 1.32585e+41
5.17241 1.16779e+41
5.68966 1.15048e+41
6.20690 1.01003e+41
6.72414 9.20307e+40
7.24138 8.48449e+40
7.75862 6.98161e+40
8.27586 6.62471e+40
8.79310 5.70048e+40
9.31034 5.10015e+40
9.82759 4.27178e+40
10.34483 3.57796e+40
10.86207 2.99683e+40
11.37931 2.51009e+40
11.89655 2.10240e+40
12.41379 1.76093e+40
12.93103 1.47492e+40
13.44828 1.23537e+40
13.96552 1.03472e+40
14.48276 8.66661e+39
15.00000 7.25899e+39
