# t[days] Lbol[erg/s]
0.51724 5.79293e+40
1.03448 1.57849e+41
1.55172 1.57849e+41
2.06897 1.16349e+41
2.58621 1.12382e+41
3.10345 1.02540e+41
3.62069 1.01777e+41
4.13793 8.60596e+40
4.65517 7.68554e+40
5.17241 6.78070e+40
5.68966 6.30597e+40
6.20690 5.43561e+40
6.72414 4.56507e+40
7.24138 3.88354e+40
7.75862 3.37147e+40
8.27586 3.23887e+40
8.79310 2.67334e+40
9.31034 2.36065e+40
9.82759 2.02095e+40
10.34483 1.73012e+40
10.86207 1.48115e+40
11.37931 1.26801e+40
11.89655 1.08553e+40
12.41379 9.29321e+39
12.93103 7.95587e+39
13.44828 6.81099e+39
13.96552 5.83085e+39
14.48276 4.99177e+39
15.00000 4.27343e+39
