# t[days] Lbol[erg/s]
0.51724 3.02722e+41
1.03448 9.66965e+41
1.55172 1.51938e+42
2.06897 1.51938e+42
2.58621 1.27040e+42
3.10345 9.22409e+41
3.62069 7.02649e+41
4.13793 4.96360e+41
4.65517 3.93178e+41
5.17241 3.17165e+41
5.68966 2.46106e+41
6.20690 1.94335e+41
6.72414 1.52211e+41
7.24138 1.21006e+41
7.75862 1.01842e+41
8.27586 8.49866e+40
8.79310 7.13646e+40
9.31034 6.33189e+40
9.82759 5.58224e+40
10.34483 4.92134e+40
10.86207 4.33869e+40
11.37931 3.82501e+40
11.89655 3.37216e+40
12.41379 2.97292e+40
12.93103 2.62094e+40
13.44828 2.31064e+40
13.96552 2.03708e+40
14.48276 1.79590e+40
15.00000 1.58328e+40
