# t[days] u g r i z y J H K
0.51724 -13.079 -14.073 -14.365 -14.468 -14.661 -14.280 -13.933 -13.854 -12.912 
1.03448 -13.079 -14.073 -15.010 -15.469 -15.651 -15.704 -15.292 -15.064 -14.247 
1.55172 -12.472 -14.071 -15.010 -15.469 -15.651 -15.704 -15.685 -15.440 -15.108 
2.06897 -10.858 -13.075 -14.414 -15.205 -15.577 -15.660 -15.685 -15.440 -15.268 
2.58621 -9.603 -12.007 -13.681 -14.559 -15.025 -15.264 -15.535 -15.371 -15.108 
3.10345 -8.480 -11.029 -12.794 -13.938 -14.525 -14.892 -15.119 -15.143 -15.080 
3.62069 -7.221 -10.318 -12.054 -13.293 -13.831 -14.201 -14.605 -14.731 -14.571 
4.13793 -5.734 -9.195 -11.260 -12.513 -13.390 -13.630 -14.208 -14.398 -14.419 
4.65517 -4.809 -8.494 -10.589 -11.944 -12.691 -13.186 -13.753 -14.093 -14.187 
5.17241 -2.119 -7.266 -9.903 -11.549 -12.167 -12.622 -13.388 -13.815 -14.018 
5.68966 -0.720 -6.457 -9.159 -10.724 -11.663 -12.259 -13.041 -13.542 -13.674 
6.20690 1.853 -5.878 -8.747 -10.285 -11.278 -11.590 -12.707 -13.249 -13.586 
6.72414 3.667 -5.850 -7.980 -9.805 -10.698 -11.251 -12.364 -12.963 -13.344 
7.24138 5.482 -3.770 -7.101 -9.094 -10.367 -11.004 -11.965 -12.729 -13.032 
7.75862 7.297 -3.629 -6.806 -8.698 -9.746 -10.307 -11.678 -12.479 -12.991 
8.27586 9.112 -3.384 -6.333 -8.334 -9.356 -10.298 -11.359 -12.261 -12.841 
8.79310 10.926 -2.502 -5.634 -7.686 -9.192 -9.919 -11.075 -12.106 -12.765 
9.31034 12.741 0.052 -5.200 -7.254 -8.657 -9.438 -10.820 -11.942 -12.543 
9.82759 14.556 1.238 -4.092 -6.566 -8.199 -9.030 -10.432 -11.684 -12.347 
10.34483 16.370 2.423 -2.825 -6.365 -7.792 -8.611 -10.184 -11.450 -12.243 
10.86207 18.185 3.609 -2.825 -5.750 -7.612 -8.147 -9.868 -11.186 -12.059 
11.37931 20.000 4.795 -2.825 -5.600 -6.757 -7.970 -9.740 -11.077 -11.982 
11.89655 21.815 5.981 -1.952 -5.300 -6.374 -7.240 -9.132 -10.772 -11.697 
12.41379 23.629 7.167 -1.039 -4.636 -6.232 -6.508 -9.070 -10.650 -11.608 
12.93103 25.444 8.353 1.529 -3.931 -5.746 -6.463 -8.681 -10.142 -11.321 
13.44828 27.259 9.539 2.351 -3.399 -3.854 -5.237 -8.403 -9.982 -10.987 
13.96552 29.073 10.725 3.174 -1.540 -3.151 -4.516 -7.681 -9.505 -10.848 
14.48276 30.888 11.911 3.996 -1.011 -3.151 -4.516 -7.411 -9.180 -10.545 
15.00000 30.888 11.911 3.996 -0.482 -0.291 -4.516 -7.211 -8.971 -10.366 
