# t[days] Lbol[erg/s]
0.51724 7.11422e+40
1.03448 2.98291e+41
1.55172 4.95995e+41
2.06897 5.01971e+41
2.58621 5.01971e+41
3.10345 4.40463e+41
3.62069 3.62179e+41
4.13793 2.94642e+41
4.65517 2.57654e+41
5.17241 1.98826e+41
5.68966 1.67645e+41
6.20690 1.31872e+41
6.72414 1.04615e+41
7.24138 8.72391e+40
7.75862 6.99175e+40
8.27586 6.25804e+40
8.79310 5.06911e+40
9.31034 4.54194e+40
9.82759 4.12626e+40
10.34483 3.74862e+40
10.86207 3.40554e+40
11.37931 3.09387e+40
11.89655 2.81071e+40
12.41379 2.55347e+40
12.93103 2.31978e+40
13.44828 2.10747e+40
13.96552 1.91459e+40
14.48276 1.73937e+40
15.00000 1.58018e+40
