# t[days] Lbol[erg/s]
0.51724 9.60197e+40
1.03448 4.85946e+41
1.55172 6.47609e+41
2.06897 6.47609e+41
2.58621 5.64076e+41
3.10345 4.70416e+41
3.62069 3.63618e+41
4.13793 2.54368e+41
4.65517 1.89919e+41
5.17241 1.39868e+41
5.68966 1.01918e+41
6.20690 7.71033e+40
6.72414 5.85587e+40
7.24138 4.61618e+40
7.75862 3.74247e+40
8.27586 3.11359e+40
8.79310 2.77165e+40
9.31034 2.37773e+40
9.82759 2.09608e+40
10.34483 1.84780e+40
10.86207 1.62892e+40
11.37931 1.43598e+40
11.89655 1.26588e+40
12.41379 1.11594e+40
12.93103 9.83754e+39
13.44828 8.67227e+39
13.96552 7.64503e+39
14.48276 6.73946e+39
15.00000 5.94117e+39
