# t[days] Lbol[erg/s]
0.51724 1.71245e+41
1.03448 2.25936e+41
1.55172 2.25936e+41
2.06897 1.77672e+41
2.58621 1.55594e+41
3.10345 1.55003e+41
3.62069 1.48397e+41
4.13793 1.29992e+41
4.65517 1.19147e+41
5.17241 1.09558e+41
5.68966 8.97837e+40
6.20690 8.46193e+40
6.72414 6.79523e+40
7.24138 6.07214e+40
7.75862 5.52259e+40
8.27586 4.83313e+40
8.79310 4.14562e+40
9.31034 3.60802e+40
9.82759 3.33708e+40
10.34483 3.08649e+40
10.86207 2.85472e+40
11.37931 2.64035e+40
11.89655 2.44208e+40
12.41379 2.25870e+40
12.93103 2.08909e+40
13.44828 1.93221e+40
13.96552 1.78712e+40
14.48276 1.65292e+40
15.00000 1.52880e+40
