# t[days] Lbol[erg/s]
0.51724 2.26838e+41
1.03448 3.46663e+41
1.55172 4.17739e+41
2.06897 4.17739e+41
2.58621 3.72051e+41
3.10345 3.27416e+41
3.62069 2.75450e+41
4.13793 2.28661e+41
4.65517 1.83505e+41
5.17241 1.53246e+41
5.68966 1.20697e+41
6.20690 1.00992e+41
6.72414 7.88637e+40
7.24138 6.77524e+40
7.75862 5.62557e+40
8.27586 4.70658e+40
8.79310 4.10835e+40
9.31034 3.66371e+40
9.82759 3.22497e+40
10.34483 2.83876e+40
10.86207 2.49881e+40
11.37931 2.19957e+40
11.89655 1.93616e+40
12.41379 1.70430e+40
12.93103 1.50021e+40
13.44828 1.32055e+40
13.96552 1.16241e+40
14.48276 1.02321e+40
15.00000 9.00675e+39
