# t[days] u g r i z y J H K
0.51724 -13.121 -13.953 -13.740 -13.691 -13.496 -13.488 -10.218 -12.502 -7.815 
1.03448 -14.141 -15.330 -15.864 -15.845 -15.808 -15.771 -14.731 -14.873 -13.592 
1.55172 -14.236 -15.347 -16.189 -16.592 -16.445 -16.179 -15.759 -15.293 -15.221 
2.06897 -14.236 -15.347 -16.189 -16.684 -16.600 -16.383 -16.010 -15.664 -15.629 
2.58621 -13.272 -14.954 -15.963 -16.684 -16.600 -16.383 -16.010 -15.664 -15.629 
3.10345 -12.772 -14.651 -15.818 -16.522 -16.489 -16.241 -15.630 -15.468 -15.520 
3.62069 -12.222 -14.481 -15.636 -16.255 -16.276 -15.977 -15.520 -15.275 -15.424 
4.13793 -11.817 -14.099 -15.401 -15.961 -16.041 -15.636 -15.277 -15.179 -15.424 
4.65517 -11.176 -13.845 -15.169 -15.753 -15.826 -15.355 -14.850 -15.078 -14.938 
5.17241 -10.705 -13.471 -14.881 -15.451 -15.490 -15.089 -14.786 -14.626 -14.616 
5.68966 -10.056 -13.181 -14.529 -15.215 -15.037 -14.670 -14.327 -14.282 -14.591 
6.20690 -9.499 -12.663 -14.246 -14.882 -14.823 -14.400 -14.076 -14.081 -14.221 
6.72414 -8.536 -12.273 -13.882 -14.513 -14.387 -13.913 -13.826 -13.951 -14.175 
7.24138 -8.518 -11.936 -13.552 -14.229 -14.061 -13.748 -13.493 -13.708 -13.572 
7.75862 -7.467 -11.651 -13.314 -13.959 -13.854 -13.503 -13.237 -13.655 -13.566 
8.27586 -7.116 -11.351 -13.147 -13.676 -13.610 -13.389 -13.075 -13.258 -13.361 
8.79310 -7.074 -10.904 -12.793 -13.469 -13.444 -13.060 -13.017 -13.215 -13.326 
9.31034 -6.152 -10.680 -12.645 -13.262 -13.156 -12.932 -12.901 -13.210 -13.100 
9.82759 -5.855 -10.327 -12.360 -13.071 -12.993 -12.537 -12.814 -13.093 -13.053 
10.34483 -4.973 -9.943 -12.077 -12.813 -12.907 -12.439 -12.630 -12.967 -13.100 
10.86207 -4.723 -9.727 -11.924 -12.672 -12.672 -12.326 -12.574 -12.918 -13.010 
11.37931 -4.309 -9.418 -11.558 -12.389 -12.433 -12.278 -12.510 -12.895 -12.863 
11.89655 -3.277 -9.136 -11.373 -12.263 -12.300 -12.168 -12.366 -12.837 -12.863 
12.41379 -3.277 -8.849 -11.152 -12.011 -12.115 -11.892 -12.329 -12.748 -12.863 
12.93103 -2.994 -8.523 -10.900 -11.786 -12.054 -11.790 -12.164 -12.748 -12.841 
13.44828 -2.636 -8.093 -10.523 -11.572 -11.818 -11.651 -11.925 -12.701 -12.760 
13.96552 -1.218 -7.569 -10.363 -11.310 -11.637 -11.482 -11.872 -12.510 -12.746 
14.48276 -0.385 -7.397 -10.169 -11.150 -11.481 -11.332 -11.732 -12.451 -12.651 
15.00000 -0.044 -6.941 -9.704 -10.624 -10.980 -11.073 -11.464 -12.230 -12.542 
