# t[days] u g r i z y J H K
0.51724 -11.791 -12.764 -13.321 -13.519 -13.594 -13.300 -13.029 -12.121 -12.123 
1.03448 -11.791 -12.764 -13.321 -13.548 -13.594 -13.463 -13.136 -12.978 -12.627 
1.55172 -10.594 -12.503 -13.298 -13.548 -13.590 -13.463 -13.136 -12.978 -12.627 
2.06897 -9.213 -11.248 -12.194 -12.528 -12.599 -12.492 -12.401 -12.302 -12.375 
2.58621 -8.176 -10.403 -11.242 -11.587 -11.633 -11.575 -11.820 -11.851 -11.847 
3.10345 -7.229 -9.606 -10.589 -10.934 -11.057 -10.917 -11.149 -11.431 -11.558 
3.62069 -6.190 -8.928 -10.028 -10.365 -10.335 -10.453 -10.869 -11.148 -11.408 
4.13793 -5.081 -8.030 -9.309 -9.841 -9.884 -9.866 -10.512 -10.946 -11.321 
4.65517 -4.196 -7.432 -8.766 -9.278 -9.359 -9.459 -10.135 -10.785 -11.150 
5.17241 -1.341 -6.279 -7.859 -8.502 -8.643 -9.007 -9.694 -10.470 -10.996 
5.68966 2.856 -5.289 -7.227 -8.037 -8.339 -8.020 -9.259 -10.182 -10.847 
6.20690 4.874 -4.359 -6.425 -7.152 -7.606 -7.161 -8.676 -9.966 -10.605 
6.72414 6.891 -3.643 -5.317 -6.566 -7.065 -6.740 -8.280 -9.617 -10.331 
7.24138 8.908 -1.402 -3.797 -5.873 -6.373 -6.162 -7.692 -9.247 -10.006 
7.75862 10.925 -0.412 -3.662 -4.487 -4.736 -6.134 -7.432 -8.899 -9.975 
8.27586 12.942 -0.412 -2.468 -3.792 -4.458 -4.682 -6.963 -8.632 -9.601 
8.79310 14.959 0.580 -1.748 -3.219 -2.833 -4.362 -6.510 -8.397 -9.376 
9.31034 16.977 1.568 -1.748 -1.003 -1.472 -4.362 -6.251 -8.035 -9.221 
9.82759 18.994 2.556 -1.407 0.196 -1.300 -4.117 -5.225 -7.570 -8.912 
10.34483 21.011 3.544 -1.030 1.410 -1.300 1.918 -4.579 -7.267 -8.640 
10.86207 23.028 4.532 -0.694 2.624 -1.184 3.534 -4.579 -6.883 -8.311 
11.37931 25.045 5.520 0.015 3.838 0.428 5.151 -4.512 -6.517 -8.104 
11.89655 27.062 6.508 0.512 5.051 0.808 6.767 -3.106 -6.027 -7.807 
12.41379 29.080 7.496 1.008 6.265 1.188 8.383 -2.658 -5.661 -7.624 
12.93103 31.097 8.484 1.505 7.479 1.568 9.999 -3.106 -5.644 -7.305 
13.44828 33.114 9.471 2.002 8.693 1.948 11.615 -1.898 -5.432 -7.224 
13.96552 35.131 10.459 2.498 9.907 2.328 13.231 0.139 -5.100 -6.659 
14.48276 37.148 11.447 2.995 11.120 2.707 14.847 1.069 -4.059 -6.560 
15.00000 37.148 11.447 2.995 11.120 2.707 14.847 1.069 -3.784 -5.902 
