# t[days] Lbol[erg/s]
0.51724 1.19838e+41
1.03448 1.19838e+41
1.55172 4.28215e+40
2.06897 1.71546e+40
2.58621 1.02184e+40
3.10345 6.58397e+39
3.62069 4.63356e+39
4.13793 3.51288e+39
4.65517 2.66012e+39
5.17241 2.07819e+39
5.68966 1.71118e+39
6.20690 1.44259e+39
6.72414 1.17997e+39
7.24138 1.01475e+39
7.75862 8.61363e+38
8.27586 7.52795e+38
8.79310 6.56034e+38
9.31034 5.68257e+38
9.82759 5.04348e+38
10.34483 4.47627e+38
10.86207 3.97285e+38
11.37931 3.52605e+38
11.89655 3.12949e+38
12.41379 2.77754e+38
12.93103 2.46516e+38
13.44828 2.18792e+38
13.96552 1.94186e+38
14.48276 1.72347e+38
15.00000 1.52964e+38
