# t[days] Lbol[erg/s]
0.51724 7.32694e+40
1.03448 2.93028e+41
1.55172 2.93028e+41
2.06897 2.74455e+41
2.58621 2.57349e+41
3.10345 2.21384e+41
3.62069 1.90857e+41
4.13793 1.64316e+41
4.65517 1.36618e+41
5.17241 1.13076e+41
5.68966 9.07590e+40
6.20690 8.10082e+40
6.72414 6.70749e+40
7.24138 5.50339e+40
7.75862 4.91189e+40
8.27586 4.06827e+40
8.79310 3.30788e+40
9.31034 2.90627e+40
9.82759 2.54832e+40
10.34483 2.23446e+40
10.86207 1.95925e+40
11.37931 1.71794e+40
11.89655 1.50635e+40
12.41379 1.32082e+40
12.93103 1.15814e+40
13.44828 1.01550e+40
13.96552 8.90428e+39
14.48276 7.80759e+39
15.00000 6.84597e+39
