# t[days] Lbol[erg/s]
0.51724 1.01510e+41
1.03448 4.19519e+41
1.55172 7.43997e+41
2.06897 7.43997e+41
2.58621 6.07957e+41
3.10345 5.31832e+41
3.62069 4.28385e+41
4.13793 3.24814e+41
4.65517 2.41211e+41
5.17241 1.87942e+41
5.68966 1.45072e+41
6.20690 1.09971e+41
6.72414 8.44042e+40
7.24138 6.57745e+40
7.75862 5.60130e+40
8.27586 4.68757e+40
8.79310 4.06437e+40
9.31034 3.52248e+40
9.82759 3.11652e+40
10.34483 2.75736e+40
10.86207 2.43958e+40
11.37931 2.15843e+40
11.89655 1.90968e+40
12.41379 1.68960e+40
12.93103 1.49488e+40
13.44828 1.32260e+40
13.96552 1.17017e+40
14.48276 1.03532e+40
15.00000 9.15999e+39
