# t[days] u g r i z y J H K
0.51724 -11.020 -10.955 -12.089 -12.643 -12.280 -11.500 -10.336 -8.316 -7.551 
1.03448 -11.020 -10.955 -12.089 -12.643 -12.280 -12.049 -10.336 -8.316 -8.486 
1.55172 -9.811 -9.424 -8.962 -10.588 -12.004 -12.049 -10.078 -10.862 -8.347 
2.06897 -8.900 -8.466 -8.407 -10.588 -11.175 -10.199 -10.078 -11.231 -8.347 
2.58621 -8.026 -8.126 -7.894 -10.203 -11.175 -10.199 -10.106 -11.231 -8.347 
3.10345 -7.248 -7.210 -7.894 -10.952 -11.175 -10.445 -10.382 -11.231 -10.388 
3.62069 -6.589 -7.078 -7.862 -9.404 -10.944 -10.445 -10.106 -11.142 -11.468 
4.13793 -5.738 -5.866 -6.265 -8.964 -10.308 -9.992 -9.622 -10.940 -11.468 
4.65517 -4.809 -4.899 -5.029 -8.964 -9.865 -9.637 -9.622 -10.875 -11.195 
5.17241 -3.945 -4.572 -5.029 -8.964 -9.259 -8.714 -9.622 -9.375 -11.195 
5.68966 -3.288 -3.577 -4.743 -6.765 -9.003 -8.714 -9.918 -8.736 -11.195 
6.20690 -2.266 -2.592 -5.804 -5.424 -8.986 -8.714 -9.604 -9.375 -10.443 
6.72414 -0.856 -1.984 -5.804 -5.424 -8.750 -7.633 -9.918 -9.312 -6.548 
7.24138 1.045 -0.764 -5.804 -5.316 -7.950 -7.633 -8.727 -9.312 -6.548 
7.75862 2.216 3.306 -5.905 -5.488 -6.260 -7.633 -8.727 -9.312 -6.903 
8.27586 3.386 4.882 -2.514 -4.750 -6.121 -7.250 -8.207 -8.480 -6.975 
8.79310 4.557 6.457 0.545 -1.809 -6.084 -7.041 -7.059 -8.826 -6.975 
9.31034 5.728 8.033 1.524 1.999 -6.084 -6.847 -4.603 -8.480 -6.735 
9.82759 6.898 9.609 2.504 3.462 -6.637 -6.665 -3.512 -7.953 -6.493 
10.34483 8.069 11.184 3.483 4.925 -6.637 -6.497 2.734 -7.220 -4.623 
10.86207 9.240 12.760 4.462 6.388 -6.224 -6.342 5.026 -6.951 -3.633 
11.37931 10.410 14.335 5.442 7.851 -5.809 -6.201 7.318 -6.679 -1.699 
11.89655 11.581 15.911 6.421 9.314 -5.394 -6.072 9.611 -6.406 -0.549 
12.41379 12.752 17.487 7.400 10.777 -4.979 -5.957 11.903 -6.132 0.680 
12.93103 13.923 19.062 8.380 12.241 -4.563 -5.854 14.195 -5.857 2.114 
13.44828 15.093 20.638 9.359 13.704 -4.147 -5.764 16.487 -5.580 3.549 
13.96552 16.264 22.213 10.338 15.167 -3.730 -5.686 18.779 -5.303 4.984 
14.48276 17.435 23.789 11.317 16.630 -3.313 -5.621 21.071 -5.024 6.418 
15.00000 17.435 23.789 11.317 16.630 -2.896 -5.569 21.071 -4.745 6.418 
