# t[days] u g r i z y J H K
0.51724 -10.895 -10.659 -11.427 -11.554 -11.335 -11.620 -10.381 -10.172 -9.583 
1.03448 -12.170 -12.633 -13.140 -13.414 -13.370 -13.395 -13.124 -12.761 -12.280 
1.55172 -12.170 -12.633 -13.140 -13.414 -13.724 -13.705 -13.347 -13.258 -12.325 
2.06897 -11.158 -12.132 -12.864 -13.365 -13.444 -13.453 -13.367 -13.330 -13.291 
2.58621 -10.266 -11.507 -12.444 -13.160 -13.444 -13.453 -13.466 -13.375 -13.291 
3.10345 -9.255 -10.859 -12.123 -12.931 -13.349 -13.379 -13.507 -13.382 -13.414 
3.62069 -8.340 -10.395 -11.816 -12.596 -13.183 -13.348 -13.466 -13.440 -13.463 
4.13793 -7.343 -9.816 -11.466 -12.345 -12.790 -13.033 -13.253 -13.440 -13.463 
4.65517 -6.158 -9.004 -10.730 -12.165 -12.595 -12.775 -13.204 -13.227 -13.251 
5.17241 -4.882 -8.275 -10.333 -11.551 -12.284 -12.488 -12.960 -13.115 -13.248 
5.68966 -4.280 -7.706 -9.795 -11.235 -12.037 -12.341 -12.720 -13.093 -12.988 
6.20690 -3.780 -7.027 -9.328 -10.897 -11.514 -11.926 -12.511 -12.950 -12.941 
6.72414 -1.859 -6.182 -8.914 -10.375 -11.382 -11.755 -12.257 -12.773 -12.777 
7.24138 -1.702 -5.741 -8.291 -10.179 -10.909 -11.422 -12.040 -12.716 -12.688 
7.75862 -1.279 -5.609 -8.249 -9.681 -10.662 -11.153 -11.789 -12.258 -12.591 
8.27586 0.579 -4.528 -7.641 -9.385 -10.267 -10.548 -11.485 -12.134 -12.434 
8.79310 1.451 -3.818 -7.230 -8.916 -9.867 -10.522 -11.262 -11.850 -12.360 
9.31034 2.323 -3.291 -6.623 -8.581 -9.581 -9.962 -11.088 -11.786 -12.221 
9.82759 3.195 -2.243 -6.363 -8.306 -9.353 -9.707 -10.863 -11.671 -12.067 
10.34483 4.067 -2.121 -5.879 -7.618 -8.911 -9.476 -10.693 -11.532 -12.003 
10.86207 4.939 -1.521 -5.556 -7.571 -8.624 -9.294 -10.404 -11.243 -11.800 
11.37931 5.811 -0.914 -4.405 -7.399 -8.099 -9.030 -10.174 -11.157 -11.684 
11.89655 6.683 1.728 -4.270 -6.672 -7.946 -8.712 -10.060 -10.987 -11.630 
12.41379 7.555 2.732 -3.910 -6.425 -7.916 -8.063 -9.727 -10.846 -11.474 
12.93103 8.426 3.736 -2.996 -6.172 -7.630 -7.946 -9.435 -10.670 -11.188 
13.44828 9.298 4.740 -2.571 -5.636 -6.906 -7.616 -9.274 -10.376 -11.154 
13.96552 10.170 5.744 -1.906 -4.995 -6.135 -7.413 -8.898 -10.141 -10.825 
14.48276 11.042 6.747 0.115 -4.444 -5.944 -6.929 -8.467 -9.601 -10.581 
15.00000 11.042 6.747 0.115 -3.042 -5.703 -6.426 -7.832 -9.360 -10.113 
