# t[days] u g r i z y J H K
0.51724 -12.488 -14.103 -14.091 -13.984 -13.331 -12.525 -13.333 -13.434 -12.671 
1.03448 -13.948 -14.725 -15.164 -15.409 -15.783 -15.024 -14.904 -14.289 -12.863 
1.55172 -13.948 -15.365 -15.922 -16.157 -16.196 -16.349 -15.834 -15.797 -14.976 
2.06897 -13.868 -15.365 -16.032 -16.382 -16.541 -16.612 -16.430 -16.089 -15.788 
2.58621 -13.219 -15.002 -16.032 -16.382 -16.541 -16.724 -16.466 -16.207 -15.841 
3.10345 -12.589 -14.483 -15.548 -16.142 -16.474 -16.724 -16.466 -16.255 -15.935 
3.62069 -11.785 -13.900 -15.207 -15.928 -16.290 -16.428 -16.382 -16.255 -15.841 
4.13793 -11.197 -13.307 -14.681 -15.370 -15.782 -16.100 -16.148 -16.047 -15.759 
4.65517 -10.592 -12.578 -13.929 -14.836 -15.435 -15.648 -15.764 -15.644 -15.460 
5.17241 -9.795 -11.738 -13.510 -14.668 -15.206 -15.431 -15.638 -15.520 -15.232 
5.68966 -9.176 -11.189 -12.834 -13.901 -14.414 -14.832 -15.032 -15.039 -15.180 
6.20690 -8.274 -10.748 -12.563 -13.435 -14.127 -14.590 -14.825 -14.934 -14.749 
6.72414 -7.738 -9.914 -11.642 -12.950 -13.686 -14.200 -14.654 -14.599 -14.602 
7.24138 -6.659 -9.389 -11.462 -12.742 -13.205 -13.915 -14.250 -14.427 -14.295 
7.75862 -5.881 -8.987 -10.647 -12.486 -13.057 -13.439 -13.938 -14.177 -14.250 
8.27586 -5.278 -8.595 -10.398 -11.798 -12.551 -13.135 -13.414 -13.901 -13.692 
8.79310 -4.634 -8.284 -10.194 -11.166 -12.212 -12.666 -13.158 -13.283 -13.499 
9.31034 -4.634 -6.851 -9.294 -10.474 -11.353 -12.135 -12.712 -13.014 -13.186 
9.82759 -3.687 -6.851 -8.946 -10.264 -11.161 -11.694 -12.550 -12.805 -12.797 
10.34483 -2.281 -6.068 -8.510 -10.142 -10.861 -11.438 -12.418 -12.546 -12.795 
10.86207 -1.596 -5.284 -7.618 -9.334 -10.659 -11.291 -11.724 -12.414 -12.256 
11.37931 -1.157 -4.381 -7.140 -8.649 -10.360 -11.291 -11.590 -12.032 -11.674 
11.89655 -0.263 -4.381 -7.601 -8.356 -9.799 -10.818 -11.544 -11.999 -11.412 
12.41379 0.164 -3.844 -6.882 -8.356 -8.849 -9.940 -10.628 -11.498 -11.366 
12.93103 1.131 -3.661 -4.022 -7.479 -8.572 -9.244 -10.185 -11.498 -11.366 
13.44828 2.098 -1.437 -3.780 -7.479 -7.891 -8.305 -9.761 -10.640 -11.366 
13.96552 3.065 -0.746 -3.613 -6.599 -7.350 -8.061 -9.148 -10.127 -9.821 
14.48276 4.032 0.220 -3.613 -6.557 -7.206 -8.151 -9.148 -10.075 -9.633 
15.00000 4.032 0.220 -3.481 -6.012 -7.193 -6.067 -9.148 -9.432 -9.633 
