# t[days] Lbol[erg/s]
0.51724 2.36755e+40
1.03448 1.96876e+41
1.55172 2.10401e+41
2.06897 2.10401e+41
2.58621 1.76643e+41
3.10345 1.40488e+41
3.62069 1.25870e+41
4.13793 1.12106e+41
4.65517 1.12048e+41
5.17241 9.68316e+40
5.68966 8.90625e+40
6.20690 7.18358e+40
6.72414 6.12857e+40
7.24138 5.43531e+40
7.75862 4.62659e+40
8.27586 3.85027e+40
8.79310 3.39404e+40
9.31034 2.95375e+40
9.82759 2.61289e+40
10.34483 2.31136e+40
10.86207 2.04463e+40
11.37931 1.80867e+40
11.89655 1.59995e+40
12.41379 1.41532e+40
12.93103 1.25199e+40
13.44828 1.10751e+40
13.96552 9.79701e+39
14.48276 8.66643e+39
15.00000 7.66632e+39
