# t[days] Lbol[erg/s]
0.51724 6.79806e+40
1.03448 2.60864e+41
1.55172 5.08571e+41
2.06897 5.70275e+41
2.58621 5.70275e+41
3.10345 4.64148e+41
3.62069 3.71158e+41
4.13793 2.91349e+41
4.65517 2.32532e+41
5.17241 1.84395e+41
5.68966 1.34165e+41
6.20690 1.04458e+41
6.72414 8.10360e+40
7.24138 6.58818e+40
7.75862 5.29052e+40
8.27586 4.57975e+40
8.79310 3.73238e+40
9.31034 3.37437e+40
9.82759 2.97970e+40
10.34483 2.63120e+40
10.86207 2.32346e+40
11.37931 2.05171e+40
11.89655 1.81174e+40
12.41379 1.59984e+40
12.93103 1.41273e+40
13.44828 1.24750e+40
13.96552 1.10159e+40
14.48276 9.72749e+39
15.00000 8.58978e+39
